1994,,,-6400.0,-5820.0,-4690.0,-3830.0,-2840.0,-2900.0,-1740.0,-1260.0,-690.0,-300.0,-80.0,140.0,40.0,-300.0,-250.0,-250.0
1995,,,-4568.0,-3530.0,-2432.0,-1770.0,-1342.0,-1222.0,-515.0,-63.0,344.0,480.0,603.0,737.0,713.0,300.0,187.0,100.0
1996,,,-3972.0,-3414.0,-2399.0,-1755.0,-1357.0,-1191.0,-502.0,-268.0,-213.0,73.0,361.0,502.0,401.0,29.0,-28.0,30.0
1997,,,-4750.0,-3740.0,-2590.0,-1170.0,-1050.0,-1000.0,-680.0,-320.0,50.0,210.0,400.0,490.0,550.0,110.0,280.0,100.0
1998,,,,-5350.0,-4340.0,-3070.0,-1910.0,-2000.0,-1790.0,-1210.0,-880.0,-230.0,-50.0,200.0,150.0,-140.0,-80.0,-70.0
1999,,,,-4040.0,-3170.0,-2310.0,-1110.0,-1010.0,-780.0,-450.0,10.0,230.0,360.0,500.0,370.0,50.0,160.0,90.0
2000,,,,-5150.0,-4040.0,-2960.0,-1630.0,-960.0,-540.0,-380.0,40.0,440.0,640.0,700.0,790.0,230.0,290.0,100.0
2001,,,,-3250.0,-2840.0,-2210.0,-1120.0,-770.0,-340.0,120.0,430.0,700.0,880.0,1130.0,1270.0,840.0,790.0,500.0
2002,,,,-4250.0,-3670.0,-2480.0,-1480.0,-1360.0,-1040.0,-440.0,20.0,340.0,430.0,540.0,600.0,150.0,240.0,230.0
2003,,,,,-6280.0,-5600.0,-5050.0,-4580.0,-4150.0,-3050.0,-1810.0,-920.0,-800.0,-610.0,-420.0,-660.0,-750.0,-750.0
2004,,,,-3250.0,-3016.0,-2456.0,-1886.0,-1647.0,-1274.0,-676.0,-170.0,98.0,236.0,392.0,277.0,-2.0,-134.0,-138.0
2005,,,-3750.0,-3748.0,-3288.0,-2725.0,-1776.0,-1440.0,-868.0,-369.0,-56.0,191.0,355.0,553.0,419.0,-195.0,-102.0,100.0
2006,,,-4250.0,-3750.0,-4183.0,-4466.0,-3141.0,-2524.0,-2065.0,-1273.0,-730.0,-324.0,-56.0,313.0,84.0,-503.0,-1190.0,-767.0
2007,,,,-6250.0,-5547.0,-5128.0,-4215.0,-3402.0,-2542.0,-1277.0,-836.0,-523.0,-279.0,-38.0,-85.0,-806.0,-331.0,-501.0
2008,,,,-5250.0,-5250.0,-5274.0,-4148.0,-3566.0,-1864.0,-696.0,-325.0,-156.0,4.0,212.0,170.0,-97.0,28.0,74.0
2009,,,,-5250.0,-5250.0,-5448.0,-5125.0,-4260.0,-2607.0,-1604.0,-1135.0,-562.0,-168.0,92.0,34.0,-69.0,-250.0,-250.0
2011,,,,,-5750.0,-5749.0,-5005.0,-3796.0,-2214.0,-1204.0,-917.0,-601.0,-183.0,21.0,17.0,-124.0,-250.0,-250.0
2012,,,,-5250.0,-5250.0,-4949.0,-4523.0,-3777.0,-2158.0,-1468.0,-1130.0,-750.0,-324.0,146.0,12.0,-133.0,-250.0,-250.0
2013,,,,-3878.0,-3834.0,-4081.0,-3772.0,-3288.0,-1401.0,-556.0,-239.0,176.0,681.0,861.0,847.0,587.0,435.0,624.0
2014,,,,,,-2999.0,-2303.0,-1536.0,-717.0,-328.0,160.0,676.0,824.0,1146.0,1079.0,569.0,714.0,815.0
2015,,,,,,-5017.0,-4540.0,-4512.0,-3430.0,-2159.0,-1507.0,-885.0,-667.0,-120.0,-372.0,-677.0,-714.0,-765.0
2016,,,,,,-2125.0,-2094.0,-2009.0,-1770.0,-1335.0,-997.0,-697.0,81.0,364.0,231.0,220.0,36.0,168.0
2017,,,,,,-3000.0,-2987.0,-2900.0,-2685.0,-2229.0,-1654.0,-1052.0,-347.0,-143.0,-241.0,-272.0,-232.0,-200.0
2018,,,,,,-3500.0,-3500.0,-3497.0,-3178.0,-2493.0,-2028.0,-1798.0,-1460.0,-352.0,-506.0,-111.0,67.0,0.0
2019,,,,,,-2125.0,-2116.0,-1943.0,-1735.0,-1150.0,-550.0,-187.0,12.0,373.0,253.0,60.0,38.0,125.0
2020,,,,,,-3123.0,-2755.0,-2494.0,-1999.0,-1403.0,-878.0,-410.0,-164.0,439.0,275.0,54.0,-221.0,101.0
