1979,,-11616.296296296296,-11020.0,-10420.0,-9820.0,-9220.0,-8620.0,-8020.0,-7445.0,-6895.0,-6345.0,-5795.0,-5245.0,-4695.0,-4145.0,-3595.0,-3045.0,-2495.0,-1945.0,-1395.0,-820.0,-220.0,180.0,380.0,655.0,1005.0,1205.0,1255.0,1251.4285714285713,1194.2857142857142
1980,,-14338.518518518518,-13370.0,-12470.0,-11570.0,-10670.0,-9845.0,-9095.0,-8370.0,-7670.0,-6995.0,-6345.0,-5695.0,-5045.0,-4382.5,-3707.5,-3077.5,-2492.5,-2052.5,-1757.5,-1447.5,-1122.5,-827.5,-562.5,-225.0,185.0,515.0,765.0,944.2857142857143,1052.857142857143
1981,,-9884.814814814814,-9307.5,-8782.5,-8270.0,-7770.0,-7270.0,-6770.0,-6257.5,-5732.5,-5207.5,-4682.5,-4157.5,-3632.5,-3107.5,-2582.5,-2110.0,-1690.0,-1240.0,-760.0,-382.5,-107.5,192.5,517.5,817.5,1092.5,1180.0,1080.0,601.4285714285714,-255.71428571428555
1982,,-10216.296296296296,-9670.0,-9170.0,-8670.0,-8170.0,-7620.0,-7020.0,-6432.5,-5857.5,-5307.5,-4782.5,-4257.5,-3732.5,-3207.5,-2682.5,-2120.0,-1520.0,-945.0,-395.0,42.5,367.5,630.0,830.0,1117.5,1492.5,1692.5,1717.5,1701.4285714285713,1644.2857142857142
1983,,-8416.296296296296,-7870.0,-7370.0,-6895.0,-6445.0,-6007.5,-5582.5,-5157.5,-4732.5,-4307.5,-3882.5,-3457.5,-3032.5,-2607.5,-2182.5,-1782.5,-1407.5,-1045.0,-695.0,-345.0,5.0,405.0,855.0,1280.0,1680.0,1885.0,1895.0,1894.2857142857142,1882.857142857143
1984,,-11516.296296296296,-10920.0,-10320.0,-9695.0,-9045.0,-8395.0,-7745.0,-7070.0,-6370.0,-5670.0,-4970.0,-4270.0,-3570.0,-2895.0,-2245.0,-1595.0,-945.0,-370.0,130.0,555.0,905.0,1192.5,1417.5,1617.5,1792.5,1842.5,1767.5,1687.142857142857,1601.4285714285716
1985,-12451.578947368422,-12030.526315789473,-11570.0,-11070.0,-10570.0,-10070.0,-9520.0,-8920.0,-8320.0,-7720.0,-7145.0,-6595.0,-6045.0,-5495.0,-4945.0,-4395.0,-3845.0,-3295.0,-2745.0,-2195.0,-1757.5,-1432.5,-1220.0,-1120.0,-970.0,-770.0,-645.0,-595.0,-570.0,-570.0
1986,-9314.736842105263,-9051.578947368422,-8795.0,-8545.0,-8270.0,-7970.0,-7645.0,-7295.0,-6882.5,-6407.5,-5932.5,-5457.5,-4957.5,-4432.5,-3907.5,-3382.5,-2857.5,-2332.5,-1807.5,-1282.5,-820.0,-420.0,-107.5,117.5,505.0,1055.0,1342.5,1367.5,1210.508474576271,871.5254237288136
1987,-11598.947368421053,-9546.315789473683,-8270.0,-7770.0,-7270.0,-6770.0,-6270.0,-5770.0,-5270.0,-4770.0,-4270.0,-3770.0,-3270.0,-2770.0,-2295.0,-1845.0,-1420.0,-1020.0,-632.5,-257.5,92.5,417.5,680.0,880.0,1117.5,1392.5,1430.0,1230.0,1031.129943502825,833.3898305084746
1988,-14009.473684210527,-13483.157894736842,-12907.5,-12282.5,-11645.0,-10995.0,-10345.0,-9695.0,-9045.0,-8395.0,-7745.0,-7095.0,-6445.0,-5795.0,-5145.0,-4495.0,-3920.0,-3420.0,-2957.5,-2532.5,-2157.5,-1832.5,-1507.5,-1182.5,-895.0,-645.0,-482.5,-407.5,-610.1129943502825,-1090.3389830508474
1989,-11867.368421052632,-11235.78947368421,-10582.5,-9907.5,-9232.5,-8557.5,-7882.5,-7207.5,-6532.5,-5857.5,-5182.5,-4507.5,-3832.5,-3157.5,-2482.5,-1807.5,-1157.5,-532.5,55.0,605.0,1155.0,1705.0,2292.5,2917.5,3417.5,3792.5,4030.0,4130.0,3982.25988700565,3586.779661016949
1990,-12651.578947368422,-12230.526315789473,-11820.0,-11420.0,-11020.0,-10620.0,-10220.0,-9820.0,-9445.0,-9095.0,-8745.0,-8395.0,-7995.0,-7545.0,-6995.0,-6345.0,-5045.0,-3095.0,-1695.0,-845.0,-145.0,405.0,872.5,1257.5,1565.0,1795.0,1960.0,2060.0,2124.124293785311,2152.3728813559323
1991,-11148.947368421053,-10596.315789473685,-10032.5,-9457.5,-8882.5,-8307.5,-7732.5,-7157.5,-6582.5,-6007.5,-5445.0,-4895.0,-4345.0,-3795.0,-3270.0,-2770.0,-2270.0,-1770.0,-1245.0,-695.0,-170.0,330.0,705.0,955.0,1167.5,1342.5,1455.0,1505.0,1501.7514124293784,1445.2542372881355
1992,-11788.421052631578,-11209.473684210527,-10595.0,-9945.0,-9295.0,-8645.0,-8007.5,-7382.5,-6757.5,-6132.5,-5507.5,-4882.5,-4257.5,-3632.5,-3007.5,-2382.5,-1757.5,-1132.5,-532.5,42.5,542.5,967.5,1417.5,1892.5,2392.5,2917.5,3205.0,3255.0,3251.7514124293784,3195.2542372881358
1993,-9520.0,-9020.0,-8507.5,-7982.5,-7457.5,-6932.5,-6407.5,-5882.5,-5370.0,-4870.0,-4370.0,-3870.0,-3395.0,-2945.0,-2495.0,-2045.0,-1595.0,-1145.0,-695.0,-245.0,180.0,580.0,930.0,1230.0,1492.5,1717.5,1867.5,1942.5,1881.129943502825,1683.3898305084745
1994,-9380.526315789473,-8906.842105263158,-8432.5,-7957.5,-7470.0,-6970.0,-6470.0,-5970.0,-5470.0,-4970.0,-4470.0,-3970.0,-3482.5,-3007.5,-2545.0,-2095.0,-1657.5,-1232.5,-882.5,-607.5,-345.0,-95.0,167.5,442.5,642.5,767.5,792.5,717.5,609.3785310734463,468.135593220339
1995,-7972.631578947368,-7604.210526315789,-7245.0,-6895.0,-6570.0,-6270.0,-5920.0,-5520.0,-5120.0,-4720.0,-4270.0,-3770.0,-3282.5,-2807.5,-2332.5,-1857.5,-1382.5,-907.5,-432.5,42.5,517.5,992.5,1405.0,1755.0,2080.0,2380.0,2605.0,2755.0,2759.3785310734465,2618.135593220339
1996,-11767.368421052632,-11135.78947368421,-10507.5,-9882.5,-9257.5,-8632.5,-8007.5,-7382.5,-6757.5,-6132.5,-5507.5,-4882.5,-4270.0,-3670.0,-3070.0,-2470.0,-1870.0,-1270.0,-757.5,-332.5,30.0,330.0,605.0,855.0,1067.5,1242.5,1380.0,1480.0,1459.3785310734463,1318.135593220339
1997,-12067.368421052632,-11435.78947368421,-10820.0,-10220.0,-9620.0,-9020.0,-8420.0,-7820.0,-7220.0,-6620.0,-6020.0,-5420.0,-4820.0,-4220.0,-3620.0,-3020.0,-2420.0,-1820.0,-1220.0,-620.0,-120.0,280.0,655.0,1005.0,1420.0,1900.0,2200.0,2320.0,2323.502824858757,2210.508474576271
1998,-11120.0,-10620.0,-10132.5,-9657.5,-9170.0,-8670.0,-8157.5,-7632.5,-7107.5,-6582.5,-6070.0,-5570.0,-5070.0,-4570.0,-4070.0,-3570.0,-3095.0,-2645.0,-2132.5,-1557.5,-1007.5,-482.5,-57.5,267.5,542.5,767.5,967.5,1142.5,1201.7514124293784,1145.2542372881355
1999,-9541.052631578947,-9093.684210526317,-8657.5,-8232.5,-7807.5,-7382.5,-6945.0,-6495.0,-6045.0,-5595.0,-5157.5,-4732.5,-4320.0,-3920.0,-3520.0,-3120.0,-2720.0,-2320.0,-1920.0,-1520.0,-1170.0,-870.0,-620.0,-420.0,-57.5,467.5,855.0,1105.0,1187.6271186440679,1102.8813559322034
2000,-12646.315789473685,-11962.105263157895,-11295.0,-10645.0,-9995.0,-9345.0,-8670.0,-7970.0,-7270.0,-6570.0,-5895.0,-5245.0,-4595.0,-3945.0,-3295.0,-2645.0,-1995.0,-1345.0,-795.0,-345.0,105.0,555.0,942.5,1267.5,1542.5,1767.5,1955.0,2105.0,2010.508474576271,1671.5254237288136
2001,-11420.0,-10920.0,-10420.0,-9920.0,-9445.0,-8995.0,-8520.0,-8020.0,-7520.0,-7020.0,-6532.5,-6057.5,-5595.0,-5145.0,-4707.5,-4282.5,-3857.5,-3432.5,-2920.0,-2320.0,-1870.0,-1570.0,-1307.5,-1082.5,-895.0,-745.0,-545.0,-295.0,-268.87005649717514,-466.6101694915254
2002,-15975.78947368421,-15265.263157894737,-14547.5,-13822.5,-13122.5,-12447.5,-11735.0,-10985.0,-10260.0,-9560.0,-8872.5,-8197.5,-7522.5,-6847.5,-6147.5,-5422.5,-4685.0,-3935.0,-3185.0,-2435.0,-1747.5,-1122.5,-610.0,-210.0,177.5,552.5,740.0,740.0,598.7570621468926,316.271186440678
2003,-12020.526315789473,-11546.842105263158,-11060.0,-10560.0,-10060.0,-9560.0,-9060.0,-8560.0,-8060.0,-7560.0,-7060.0,-6560.0,-6060.0,-5560.0,-5072.5,-4597.5,-4122.5,-3647.5,-3035.0,-2285.0,-1635.0,-1085.0,-672.5,-397.5,-160.0,40.0,227.5,402.5,377.00564971751413,151.0169491525424
2004,-11578.421052631578,-10999.473684210527,-10435.0,-9885.0,-9335.0,-8785.0,-8222.5,-7647.5,-7072.5,-6497.5,-5935.0,-5385.0,-4835.0,-4285.0,-3747.5,-3222.5,-2697.5,-2172.5,-1610.0,-1010.0,-485.0,-35.0,365.0,715.0,1090.0,1490.0,1790.0,1990.0,2005.2542372881355,1835.7627118644068
2005,,-11070.0,-10435.0,-9885.0,-9335.0,-8785.0,-8235.0,-7685.0,-7135.0,-6585.0,-6035.0,-5485.0,-4960.0,-4460.0,-3910.0,-3310.0,-2760.0,-2260.0,-1635.0,-885.0,-260.0,240.0,665.0,1015.0,1390.0,1790.0,2115.0,2365.0,2427.1428571428573,2301.4285714285716
2006,,-14070.0,-13385.0,-12735.0,-12085.0,-11435.0,-10810.0,-10210.0,-9610.0,-9010.0,-8435.0,-7885.0,-7310.0,-6710.0,-6135.0,-5585.0,-5035.0,-4485.0,-3935.0,-3385.0,-2822.5,-2247.5,-1697.5,-1172.5,-747.5,-422.5,-172.5,2.5,4.285714285714292,-167.1428571428571
2007,,-11110.0,-10385.0,-9735.0,-9110.0,-8510.0,-7885.0,-7235.0,-6585.0,-5935.0,-5285.0,-4635.0,-4010.0,-3410.0,-2835.0,-2285.0,-1735.0,-1185.0,-722.5,-347.5,2.5,327.5,690.0,1090.0,1490.0,1890.0,2115.0,2165.0,2132.8571428571427,2018.5714285714287
2008,,-11060.0,-10497.5,-9972.5,-9410.0,-8810.0,-8235.0,-7685.0,-7135.0,-6585.0,-6035.0,-5485.0,-4960.0,-4460.0,-3972.5,-3497.5,-3022.5,-2547.5,-1910.0,-1110.0,-535.0,-185.0,165.0,515.0,740.0,840.0,990.0,1190.0,1204.2857142857142,1032.857142857143
2009,,-12948.0,-12250.0,-11550.0,-10875.0,-10225.0,-9550.0,-8850.0,-8175.0,-7525.0,-6875.0,-6225.0,-5575.0,-4925.0,-4275.0,-3625.0,-2975.0,-2325.0,-1750.0,-1250.0,-775.0,-325.0,75.0,425.0,825.0,1275.0,1500.0,1500.0,1414.2857142857142,1242.857142857143
2010,,-10100.0,-9525.0,-8975.0,-8450.0,-7950.0,-7475.0,-7025.0,-6575.0,-6125.0,-5675.0,-5225.0,-4787.5,-4362.5,-3937.5,-3512.5,-3075.0,-2625.0,-2175.0,-1725.0,-1300.0,-900.0,-550.0,-250.0,0.0,200.0,325.0,375.0,371.42857142857144,314.2857142857143
2011,,-12520.0,-11912.5,-11337.5,-10762.5,-10187.5,-9600.0,-9000.0,-8350.0,-7650.0,-7112.5,-6737.5,-6287.5,-5762.5,-5237.5,-4712.5,-4187.5,-3662.5,-3150.0,-2650.0,-2150.0,-1650.0,-1100.0,-500.0,75.0,625.0,1025.0,1275.0,1314.2857142857142,1142.857142857143
2012,,-9380.0,-8825.0,-8275.0,-7725.0,-7175.0,-6650.0,-6150.0,-5650.0,-5150.0,-4650.0,-4150.0,-3650.0,-3150.0,-2675.0,-2225.0,-1750.0,-1250.0,-725.0,-175.0,325.0,775.0,1212.5,1637.5,2000.0,2300.0,2462.5,2487.5,2357.1428571428573,2071.4285714285716
2013,,-11690.0,-11200.0,-10700.0,-10200.0,-9700.0,-9187.5,-8662.5,-8175.0,-7725.0,-7275.0,-6825.0,-6375.0,-5925.0,-5475.0,-5025.0,-4575.0,-4125.0,-3650.0,-3150.0,-2687.5,-2262.5,-1837.5,-1412.5,-1000.0,-600.0,-325.0,-175.0,-214.28571428571428,-442.85714285714283
2014,,,-11883.333333333334,-11327.777777777777,-10787.5,-10262.5,-9750.0,-9250.0,-8737.5,-8212.5,-7687.5,-7162.5,-6637.5,-6112.5,-5575.0,-5025.0,-4450.0,-3850.0,-3262.5,-2687.5,-2087.5,-1462.5,-862.5,-287.5,225.0,675.0,925.0,975.0,913.1944444444445,
2015,,,-8424.603174603175,-7974.867724867725,-7525.0,-7075.0,-6600.0,-6100.0,-5600.0,-5100.0,-4612.5,-4137.5,-3662.5,-3187.5,-2712.5,-2237.5,-1775.0,-1325.0,-900.0,-500.0,-125.0,225.0,600.0,1000.0,1400.0,1800.0,2025.0,2075.0,2030.5555555555557,
2016,,,-9993.650793650793,-9464.550264550264,-8975.0,-8525.0,-8062.5,-7587.5,-7112.5,-6637.5,-6162.5,-5687.5,-5212.5,-4737.5,-4262.5,-3787.5,-3312.5,-2837.5,-2225.0,-1475.0,-950.0,-650.0,-225.0,325.0,750.0,1050.0,1175.0,1125.0,995.8333333333334,
2017,,,-9773.015873015873,-9191.005291005291,-8587.5,-7962.5,-7337.5,-6712.5,-6125.0,-5575.0,-5025.0,-4475.0,-3925.0,-3375.0,-2825.0,-2275.0,-1725.0,-1175.0,-600.0,0.0,475.0,825.0,1312.5,1937.5,2325.0,2475.0,2537.5,2512.5,2326.3888888888887,
2018,,,-10234.920634920634,-9811.640211640211,-9400.0,-9000.0,-8600.0,-8200.0,-7800.0,-7400.0,-7025.0,-6675.0,-6337.5,-6012.5,-5687.5,-5362.5,-4975.0,-4525.0,-3975.0,-3325.0,-2687.5,-2062.5,-1487.5,-962.5,-575.0,-325.0,-162.5,-87.5,-136.80555555555554,
2019,,,-9993.650793650793,-9464.550264550264,-8925.0,-8375.0,-7800.0,-7200.0,-6600.0,-6000.0,-5487.5,-5062.5,-4637.5,-4212.5,-3775.0,-3325.0,-2875.0,-2425.0,-1737.5,-812.5,-137.5,287.5,775.0,1325.0,1825.0,2275.0,2575.0,2725.0,2556.9444444444443,
