1994,,-2900.0,,,-2300.0,-1650.0,-1150.0,-850.0,-750.0,-600.0,-450.0,150.0,700.0,950.0,1050.0,1050.0,,1150.0,,,,1150.0,
1995,,-2750.0,,,-2490.0,-1900.0,-1520.0,-1090.0,-970.0,-600.0,-580.0,-130.0,480.0,880.0,850.0,860.0,,1000.0,,,,950.0,
1996,,-3280.0,,,-3060.0,-2680.0,-2280.0,-2020.0,-1900.0,-1620.0,-970.0,-440.0,-160.0,130.0,280.0,390.0,,540.0,,,,680.0,
1997,,-5030.0,,,-4530.0,-3680.0,-3330.0,-2970.0,-2820.0,-2440.0,-1870.0,-1540.0,-1040.0,-550.0,-300.0,-520.0,,-480.0,,,,-200.0,
1998,,-2300.0,,,-2060.0,-1660.0,-1130.0,-700.0,-630.0,-640.0,-200.0,30.0,330.0,770.0,1070.0,830.0,,870.0,,,,1050.0,
1999,,-3100.0,,,-2830.0,-2400.0,-1770.0,-1320.0,-1000.0,-840.0,-580.0,-240.0,-30.0,320.0,560.0,620.0,,,,910.0,,,
2000,,-2541.0,,,-2221.0,-1425.0,-782.0,-421.0,-498.0,-417.0,-112.0,197.0,435.0,880.0,848.0,1241.0,,,,1477.0,,,
2001,,-3290.0,,,-2920.0,-2300.0,-1780.0,-1410.0,-1080.0,-800.0,-490.0,-210.0,60.0,260.0,360.0,620.0,,780.0,,,,900.0,
2002,,-5020.0,,,-4590.0,-3890.0,-3240.0,-2690.0,-2360.0,-2130.0,-1690.0,-1330.0,-980.0,-590.0,-200.0,59.0,,260.0,,,,500.0,
2003,,,-3900.0,,-3670.0,-3270.0,-2700.0,-2210.0,-2020.0,-1880.0,-1480.0,-1380.0,-1170.0,-870.0,-580.0,-610.0,,-580.0,,,,,-580.0
2004,,,-4100.0,,-3670.0,-3210.0,-2540.0,-1990.0,-1620.0,-1330.0,-1040.0,-730.0,-400.0,-40.0,310.0,210.0,,510.0,,,,,630.0
2005,,,-3530.0,,-3010.0,-2610.0,-1560.0,-1310.0,-730.0,-690.0,-410.0,-130.0,-50.0,420.0,1290.0,640.0,,560.0,,,,,650.0
2006,,,-4940.0,,-4570.0,-4120.0,-3610.0,-3370.0,-2850.0,-2760.0,-2320.0,-1900.0,-1640.0,-1210.0,-970.0,-720.0,,-440.0,,,,,-150.0
2007,,,-3420.0,,-3079.0,-2696.0,-2093.0,-1728.0,-1448.0,-1192.0,-816.0,-783.0,-253.0,1.0,443.0,442.0,,490.0,,,,,600.0
2008,,,-2870.0,,-2636.0,-2220.0,-1697.0,-1301.0,-1068.0,-703.0,-340.0,-77.0,375.0,594.0,1191.0,1393.0,,1314.0,,,,,1600.0
2009,,,-2900.0,,-2610.0,-2240.0,-1430.0,-1270.0,-800.0,-910.0,-500.0,-240.0,30.0,240.0,730.0,1130.0,,940.0,,,,,1300.0
2010,,,-3500.0,,-3030.0,-2970.0,-2670.0,-2220.0,-2120.0,-2010.0,-1560.0,-1360.0,-1090.0,-910.0,-450.0,-160.0,,-300.0,,,,,-30.0
2011,,,-5600.0,,-5340.0,-4950.0,-4300.0,-3670.0,-3400.0,-3060.0,-2270.0,-1970.0,-1500.0,-1060.0,-870.0,-450.0,,-250.0,,,,,-30.0
2012,,,-2580.0,,-2470.0,-2010.0,-1500.0,-1150.0,-1060.0,-450.0,-100.0,-90.0,280.0,740.0,1180.0,950.0,,1050.0,,,,,1000.0
2013,,,-3200.0,,-3010.0,-2580.0,-2340.0,-2090.0,-1710.0,-1430.0,-1140.0,-770.0,-540.0,-130.0,240.0,580.0,,870.0,,,,,1150.0
2014,,,-3850.0,,-3550.0,-3236.0,-2636.0,-2344.0,-2117.0,-2123.0,-1617.0,-1259.0,-814.0,-421.0,-157.0,-3.0,,-80.0,,,,,120.0
2015,,,-2100.0,,-1850.0,-1450.0,-850.0,-350.0,-100.0,50.0,400.0,600.0,750.0,1000.0,1152.0,1400.0,,1470.0,,,,,15050.0
2016,,,-2450.0,,-2200.0,-1929.0,-1622.0,-1389.0,-1113.0,-892.0,-558.0,-330.0,-92.0,225.0,400.0,729.0,,890.0,,,,,900.0
2017,,,-4250.0,,-3740.0,-2920.0,-2190.0,-1630.0,-1330.0,-910.0,-650.0,-610.0,-350.0,90.0,430.0,700.0,,800.0,,,,,1000.0
2018,,,-4300.0,,-4002.0,-3600.0,-3205.0,-2898.0,-2554.0,-2254.0,-1947.0,-1699.0,-1304.0,-899.0,-600.0,-298.0,,-250.0,,,,,-100.0
2019,,,,-4200.0,-4000.0,-3600.0,-3200.0,-2800.0,-2600.0,-2350.0,-2100.0,-1900.0,-1600.0,-1300.0,-1100.0,-900.0,,-700.0,,,,-500.0,
