1978,-2800.0,,,,,,,-2730.0,,,,,,,-2540.0,,,,,,,-1860.0,,,,,,-510.0,,,,-80.0,,80.0,,,450.0,,
1979,-1630.0,,,,,,,-1400.0,,,,,,,-969.0,,,,,,,-676.0,,,,,,-70.0,,,,459.0,,352.0,,,606.0,,
1980,-2080.0,,,,,,,-1770.0,,,,,,,-1140.0,,,,,,,-820.0,,,,,,570.0,,,,360.0,,190.0,,,220.0,,
1981,-1130.0,,,,,,,-740.0,,,,,,,-270.0,,,,,,,410.0,,,,,,600.0,,,,620.0,,330.0,,,520.0,,
1982,-1840.0,,,,,,,-2120.0,,,,,,,-1200.0,,,,,,,-830.0,,,,,,310.0,,,,420.0,,490.0,,,490.0,,
1983,-1570.0,,,,,,,-1330.0,,,,,,,-840.0,,,,,,,-520.0,,,,,,-170.0,,,,-30.0,,130.0,,,200.0,,
1984,-1720.0,,,,,,,-2030.0,,,,,,,-1700.0,,,,,,,-1590.0,,,,,,-1000.0,,,,-550.0,,-150.0,,,0.0,,
1985,-1850.0,,,,,,,-1417.0,,,,,,,-1042.0,,,,,,,-485.0,,,,,,-400.0,,,,145.0,,360.0,,,423.0,,
1986,-1690.0,,,,,,,-1740.0,,,,,,,-1130.0,,,,,,,-700.0,,,,,,290.0,,,,370.0,,450.0,,,370.0,,
1987,-1130.0,,,,,,,-980.0,,,,,,,-820.0,,,,,,,-530.0,,,,,,290.0,,,,290.0,,230.0,,,180.0,,
1988,-2030.0,,,,,,,-1760.0,,,,,,,-1280.0,,,,,,,-710.0,,,,,,220.0,,,,300.0,,470.0,,,500.0,,
1989,-1540.0,,,,,,,-1370.0,,,,,,,-800.0,,,,,,,-570.0,,,,,,150.0,,,,200.0,,370.0,,,310.0,,
1990,-3000.0,,,,,,,-2500.0,,,,,,,-1760.0,,,,,,,-980.0,,,,,,-220.0,,,,240.0,,300.0,,,160.0,,
1991,-2490.0,,,,,,,-2220.0,,,,,,,-1680.0,,,,,,,-1430.0,,,,,,-530.0,,,,140.0,,100.0,,160.0,,,
1992,-1820.0,,,,,,,-1130.0,,,,,,,-670.0,,,,,,,-350.0,,,,,,320.0,,,,680.0,,530.0,,490.0,,,
1993,,-993.0,,-931.0,-738.0,,-580.0,-443.0,-374.0,,-306.0,-124.0,,-35.0,16.0,361.0,,531.0,704.0,,818.0,909.0,990.0,,951.0,936.0,913.0,909.0,909.0,,889.0,,856.0,,826.0,,,820.0,
1994,,-2004.0,,-1934.0,-1775.0,,-1579.0,-1404.0,-1253.0,,-1098.0,-977.0,,-872.0,-1223.0,-1088.0,,-1019.0,-1039.0,,-975.0,-796.0,-589.0,,-238.0,-33.0,-5.0,-60.0,194.0,,372.0,,360.0,,268.0,,,196.0,
1995,,-2513.0,,-2581.0,-2422.0,,-2217.0,-2176.0,-2079.0,,-2005.0,-1822.0,,-1735.0,-1799.0,-1744.0,,-1584.0,-1164.0,,-1032.0,-934.0,-796.0,,-386.0,-47.0,-7.0,277.0,377.0,,541.0,,495.0,,481.0,,,448.0,
1996,,,,-2161.0,-1902.0,,-1728.0,-1753.0,-1615.0,,-1518.0,-1359.0,,-1208.0,-1066.0,-930.0,,-855.0,-853.0,,-795.0,-579.0,-451.0,,-253.0,-75.0,-57.0,-38.0,178.0,,304.0,,286.0,,215.0,,,143.0,143.0
1997,,,,-3634.0,-3534.0,,-3364.0,-3205.0,-3190.0,,-3083.0,-2940.0,,-2683.0,-2654.0,-2577.0,,-2488.0,-2423.0,,-2262.0,-1908.0,-1540.0,,-1141.0,-1011.0,-790.0,-764.0,-530.0,,-297.0,,-165.0,,-116.0,,,-99.0,-99.0
1998,,,,-2266.0,-2082.0,,-1892.0,-1812.0,-1855.0,,-1826.0,-1683.0,,-1518.0,-1494.0,-1274.0,,-1100.0,-931.0,,-713.0,-536.0,-396.0,,-145.0,137.0,433.0,460.0,594.0,,660.0,,616.0,,528.0,,,429.0,
1999,,,,-1660.0,-1488.0,,-1404.0,-1357.0,-1403.0,,-1341.0,-1181.0,,-1033.0,-1050.0,-811.0,,-655.0,-557.0,,-422.0,-299.0,-227.0,,-243.0,-68.0,225.0,273.0,447.0,,543.0,,516.0,,435.0,,,349.0,
2000,,,,,,,,,-1495.0,,-1232.0,-1003.0,,-888.0,-928.0,-771.0,,-536.0,-387.0,,-292.0,-165.0,-62.0,,-1.0,334.0,493.0,484.0,625.0,,689.0,,602.0,,454.0,,,308.0,
2001,,,,-1865.0,-1907.0,,-1909.0,-1853.0,-1794.0,,-1637.0,-1507.0,,-1438.0,-1357.0,-1295.0,,-1360.0,-1318.0,,-1217.0,-1058.0,-851.0,,-605.0,-308.0,79.0,207.0,414.0,530.0,,,499.0,,428.0,,,344.0,
2002,,,,-2200.0,-2000.0,,-1750.0,-1650.0,-1600.0,,-1550.0,-1500.0,,-1500.0,-1400.0,-1350.0,,-1250.0,-1150.0,,-900.0,-750.0,-550.0,,-352.0,-167.0,730.0,636.0,792.0,949.0,,,801.0,,729.0,,,707.0,
2003,,,,-1050.0,-970.0,,-880.0,-800.0,-770.0,,-720.0,-720.0,,-680.0,-630.0,-600.0,,-498.0,-395.0,,-272.0,-399.0,785.0,,849.0,854.0,1160.0,1057.0,1148.0,1214.0,,,1157.0,,1142.0,,,1124.0,
2004,,,-1190.0,,,,,-860.0,,,,,,,-517.0,,,,,,,-155.0,,,,,,599.0,,,,906.0,,720.0,,,641.0,,
2005,,,-2014.0,,,,,-2330.0,,,,,,,-1498.0,,,,,,,-530.0,,,,,,440.0,,,,970.0,,750.0,,,690.0,,
2006,,,,-2562.0,,-2351.0,,,,-1820.0,,,-1593.0,,,,-1648.0,,,-1342.0,,,,-1311.0,,,,-650.0,,,,-140.0,,190.0,,,160.0,,
2007,,,,-3059.0,,-2697.0,,,,-2174.0,,,-1655.0,,,,-2637.0,,,-1618.0,,,,-1347.0,,,,-250.0,,,,418.0,,488.0,,397.0,,,
2008,,,,,,-3356.0,,,,-2858.0,,,-2350.0,,,,-2237.0,,,-2079.0,,,,-1724.0,,,,-950.0,,,,-220.0,,155.0,,189.0,,,
2009,,,,,,-1340.0,,,,-640.0,,,-330.0,,,,-250.0,,,91.0,,,,206.0,,,,658.0,,,,880.0,,680.0,,622.0,,,
2010,,,,,,-1830.0,,,,-1180.0,,,-798.0,,,,-800.0,,,-582.0,,,,-249.0,,,,806.0,,,,416.0,,1002.0,,919.0,,,
2011,,,,,,-2119.0,,,,-1472.0,,,-1079.0,,,,-1038.0,,,-827.0,,,,-377.0,,,,355.0,,,,714.0,,535.0,,503.0,,,
2012,,,,,,-2759.0,,,,-2161.0,,,-1789.0,,,,-1875.0,,,-1749.0,,,,-1422.0,,,,-580.0,,,,308.0,,188.0,,212.0,,,
2013,,,,,,-2047.0,,,,-1498.0,,,-1223.0,,,,-1178.0,,,-984.0,,,,-598.0,,,,328.0,,,,861.0,,643.0,,606.0,,,
2014,,,,,,-2645.0,,,,-2240.0,,,-1961.0,,,,-1964.0,,,-1839.0,,,,-1455.0,,,,-703.0,,,,180.0,,120.0,,144.0,,,
2015,,,,,,-2109.0,,,,-1874.0,,,-1555.0,,,,-1551.0,,,-1313.0,,,,-1079.0,,,,-270.0,,,,251.0,,203.0,,178.0,,,
2016,,,,,,-1281.0,,,,-889.0,,,-604.0,,,,-489.0,,,-84.0,,,,534.0,,,,1421.0,,,,1857.0,,1438.0,,1313.0,,,
