YEAR,WGMS_ID,POLITICAL_UNIT,NAME,AREA,WINTER_BALANCE,SUMMER_BALANCE,ANNUAL_BALANCE,REMARKS,RGI_ID
1983,332,SE,STORGLACIAEREN,3.03,1472.0,-1190.0,280.0,,RGI60-08.00213
1984,332,SE,STORGLACIAEREN,3.03,1828.0,-1708.0,120.0,,RGI60-08.00213
1985,332,SE,STORGLACIAEREN,3.03,990.0,-1710.0,-720.0,,RGI60-08.00213
1986,332,SE,STORGLACIAEREN,3.04,1609.0,-1685.0,-60.0,,RGI60-08.00213
1987,332,SE,STORGLACIAEREN,3.03,1694.0,-1219.0,480.0,,RGI60-08.00213
1988,332,SE,STORGLACIAEREN,3.06,1424.0,-2263.0,-840.0,,RGI60-08.00213
1989,332,SE,STORGLACIAEREN,2.99,2580.0,-1340.0,1240.0,,RGI60-08.00213
1990,332,SE,STORGLACIAEREN,3.03,2259.0,-1666.0,590.0,,RGI60-08.00213
1991,332,SE,STORGLACIAEREN,3.01,1680.0,-1510.0,170.0,,RGI60-08.00213
1992,332,SE,STORGLACIAEREN,3.01,2235.0,-1356.0,880.0,,RGI60-08.00213
1993,332,SE,STORGLACIAEREN,3.12,2250.0,-1250.0,1000.0,,RGI60-08.00213
1994,332,SE,STORGLACIAEREN,3.1,1060.0,-1430.0,-370.0,,RGI60-08.00213
1995,332,SE,STORGLACIAEREN,3.1,1930.0,-1230.0,700.0,,RGI60-08.00213
1996,332,SE,STORGLACIAEREN,3.2124,1260.0,-1650.0,-390.0,"Data from Peter Jansson, NGSU.",RGI60-08.00213
1997,332,SE,STORGLACIAEREN,3.24,1870.0,-2500.0,-630.0,Data reported by Per Holmlund.,RGI60-08.00213
1998,332,SE,STORGLACIAEREN,3.24,1350.0,-1870.0,-520.0,Data reported by Per Holmlund.,RGI60-08.00213
1999,332,SE,STORGLACIAEREN,3.24,1330.0,-1510.0,-180.0,Data reported by Per Holmlund.,RGI60-08.00213
2000,332,SE,STORGLACIAEREN,3.128,1620.0,-1040.0,580.0,,RGI60-08.00213
2001,332,SE,STORGLACIAEREN,3.242,1140.0,-1840.0,-700.0,,RGI60-08.00213
2002,332,SE,STORGLACIAEREN,3.212,1750.0,-2580.0,-830.0,,RGI60-08.00213
2003,332,SE,STORGLACIAEREN,3.212,1380.0,-2480.0,-1040.0,,RGI60-08.00213
2004,332,SE,STORGLACIAEREN,3.2112,1550.0,-1670.0,-120.0,,RGI60-08.00213
2005,332,SE,STORGLACIAEREN,3.211,1640.0,-1720.0,-70.0,,RGI60-08.00213
2006,332,SE,STORGLACIAEREN,3.2112,1100.0,-2820.0,-1720.0,,RGI60-08.00213
2007,332,SE,STORGLACIAEREN,3.2112,1530.0,-1120.0,410.0,,RGI60-08.00213
2008,332,SE,STORGLACIAEREN,3.2112,1930.0,-1350.0,580.0,,RGI60-08.00213
2009,332,SE,STORGLACIAEREN,3.2112,1300.0,-1830.0,-530.0,,RGI60-08.00213
2010,332,SE,STORGLACIAEREN,3.2112,960.0,-1650.0,-690.0,,RGI60-08.00213
2011,332,SE,STORGLACIAEREN,3.2112,1320.0,-2370.0,-1060.0,,RGI60-08.00213
2012,332,SE,STORGLACIAEREN,2.9034,1250.0,-570.0,680.0,,RGI60-08.00213
2013,332,SE,STORGLACIAEREN,2.9034,950.0,-2360.0,-1410.0,,RGI60-08.00213
2014,332,SE,STORGLACIAEREN,2.9034,1510.0,-2400.0,-890.0,,RGI60-08.00213
2015,332,SE,STORGLACIAEREN,2.9033999,1460.0,-820.0,640.0,,RGI60-08.00213
2016,332,SE,STORGLACIAEREN,2.9033999,1510.0,-1740.0,-240.0,,RGI60-08.00213
2017,332,SE,STORGLACIAEREN,2.8891,1540.0,-1070.0,470.0,,RGI60-08.00213
2018,332,SE,STORGLACIAEREN,2.8891,1090.0,-2690.0,-1600.0,,RGI60-08.00213
2019,332,SE,STORGLACIAEREN,2.8891,1590.0,-1900.0,-310.0,,RGI60-08.00213
2020,332,SE,STORGLACIAEREN,2.8891,1700.0,-1830.0,-140.0,,RGI60-08.00213
