YEAR,WGMS_ID,POLITICAL_UNIT,NAME,AREA,WINTER_BALANCE,SUMMER_BALANCE,ANNUAL_BALANCE,REMARKS,RGI_ID
1981,3690,CA,MELVILLE SOUTH ICE CAP,51.0,180.0,-371.0,-188.0,Data provided by Atsumu Ohmura.,RGI60-03.04552
1982,3690,CA,MELVILLE SOUTH ICE CAP,51.0,180.0,-494.0,-319.0,Data provided by Atsumu Ohmura.,RGI60-03.04552
1983,3690,CA,MELVILLE SOUTH ICE CAP,51.0,160.0,-243.0,-74.0,Data provided by Atsumu Ohmura.,RGI60-03.04552
1984,3690,CA,MELVILLE SOUTH ICE CAP,51.0,150.0,-112.0,38.0,Data provided by Atsumu Ohmura.,RGI60-03.04552
1985,3690,CA,MELVILLE SOUTH ICE CAP,51.0,150.0,-260.0,-110.0,Data provided by Atsumu Ohmura.,RGI60-03.04552
1986,3690,CA,MELVILLE SOUTH ICE CAP,51.0,240.0,-32.0,208.0,Data provided by Atsumu Ohmura.,RGI60-03.04552
1987,3690,CA,MELVILLE SOUTH ICE CAP,51.0,240.0,-224.0,16.0,Data provided by Atsumu Ohmura.,RGI60-03.04552
1988,3690,CA,MELVILLE SOUTH ICE CAP,51.0,200.0,-829.0,-629.0,Data provided by Atsumu Ohmura.,RGI60-03.04552
1989,3690,CA,MELVILLE SOUTH ICE CAP,51.0,180.0,-522.0,-342.0,Data provided by Atsumu Ohmura.,RGI60-03.04552
1990,3690,CA,MELVILLE SOUTH ICE CAP,51.0,190.0,-452.0,-262.0,Data provided by Atsumu Ohmura.,RGI60-03.04552
1991,3690,CA,MELVILLE SOUTH ICE CAP,51.0,250.0,-51.0,199.0,Data provided by Atsumu Ohmura.,RGI60-03.04552
1992,3690,CA,MELVILLE SOUTH ICE CAP,51.0,170.0,-490.0,-320.0,Data provided by Atsumu Ohmura.,RGI60-03.04552
1993,3690,CA,MELVILLE SOUTH ICE CAP,51.0,130.0,-882.0,-752.0,Data provided by Atsumu Ohmura.,RGI60-03.04552
1994,3690,CA,MELVILLE SOUTH ICE CAP,51.0,140.0,-250.0,-110.0,Data provided by Atsumu Ohmura.,RGI60-03.04552
1995,3690,CA,MELVILLE SOUTH ICE CAP,51.0,120.0,-590.0,-470.0,Data provided by Atsumu Ohmura.,RGI60-03.04552
1996,3690,CA,MELVILLE SOUTH ICE CAP,51.0,200.0,-410.0,-210.0,Data provided by Atsumu Ohmura.,RGI60-03.04552
1997,3690,CA,MELVILLE SOUTH ICE CAP,51.0,270.0,-260.0,10.0,Data provided by Atsumu Ohmura.,RGI60-03.04552
1998,3690,CA,MELVILLE SOUTH ICE CAP,51.0,147.0,-927.0,-780.0,Data provided by Atsumu Ohmura.,RGI60-03.04552
1999,3690,CA,MELVILLE SOUTH ICE CAP,51.0,170.0,-690.0,-520.0,Data provided by Atsumu Ohmura.,RGI60-03.04552
2000,3690,CA,MELVILLE SOUTH ICE CAP,51.0,180.0,-920.0,-740.0,Data provided by Atsumu Ohmura.,RGI60-03.04552
2001,3690,CA,MELVILLE SOUTH ICE CAP,51.0,170.0,-430.0,-260.0,Data provided by Atsumu Ohmura.,RGI60-03.04552
2002,3690,CA,MELVILLE SOUTH ICE CAP,51.0,,,16.0,Data provided by Atsumu Ohmura.,RGI60-03.04552
2003,3690,CA,MELVILLE SOUTH ICE CAP,51.0,,,20.0,Data provided by Atsumu Ohmura.,RGI60-03.04552
2004,3690,CA,MELVILLE SOUTH ICE CAP,51.0,,,290.0,Data provided by Atsumu Ohmura.,RGI60-03.04552
2005,3690,CA,MELVILLE SOUTH ICE CAP,51.0,,,-190.0,Data provided by Atsumu Ohmura.,RGI60-03.04552
2006,3690,CA,MELVILLE SOUTH ICE CAP,51.0,271.0,-612.0,-360.0,,RGI60-03.04552
2007,3690,CA,MELVILLE SOUTH ICE CAP,51.0,144.0,-1225.0,-1182.0,,RGI60-03.04552
2008,3690,CA,MELVILLE SOUTH ICE CAP,51.0,93.0,-999.0,-905.0,,RGI60-03.04552
2009,3690,CA,MELVILLE SOUTH ICE CAP,51.0,157.0,-512.0,-351.0,,RGI60-03.04552
2010,3690,CA,MELVILLE SOUTH ICE CAP,51.0,170.0,-1102.0,-939.0,,RGI60-03.04552
2011,3690,CA,MELVILLE SOUTH ICE CAP,51.0,196.0,-1544.0,-1339.0,,RGI60-03.04552
2012,3690,CA,MELVILLE SOUTH ICE CAP,51.0,156.0,-1709.0,-1556.0,,RGI60-03.04552
2013,3690,CA,MELVILLE SOUTH ICE CAP,51.0,199.0,-371.0,-172.0,,RGI60-03.04552
2014,3690,CA,MELVILLE SOUTH ICE CAP,51.0,196.0,-355.0,-159.0,,RGI60-03.04552
2015,3690,CA,MELVILLE SOUTH ICE CAP,51.0,184.0,-1332.0,-1148.0,,RGI60-03.04552
2016,3690,CA,MELVILLE SOUTH ICE CAP,51.0,232.0,-1051.0,-792.0,,RGI60-03.04552
2017,3690,CA,MELVILLE SOUTH ICE CAP,51.0,347.0,-308.0,38.0,,RGI60-03.04552
2018,3690,CA,MELVILLE SOUTH ICE CAP,51.0,302.0,-81.0,221.0,,RGI60-03.04552
