YEAR,WGMS_ID,POLITICAL_UNIT,NAME,AREA,WINTER_BALANCE,SUMMER_BALANCE,ANNUAL_BALANCE,REMARKS,RGI_ID
1981,124,US,TAKU,716.04,,,290.0,,RGI60-01.01390
1982,124,US,TAKU,716.46,,,320.0,,RGI60-01.01390
1983,124,US,TAKU,716.88,,,-250.0,,RGI60-01.01390
1984,124,US,TAKU,717.29,,,810.0,,RGI60-01.01390
1985,124,US,TAKU,717.71,,,1570.0,,RGI60-01.01390
1986,124,US,TAKU,718.13,,,1370.0,,RGI60-01.01390
1987,124,US,TAKU,718.54,,,560.0,,RGI60-01.01390
1988,124,US,TAKU,718.96,,,770.0,,RGI60-01.01390
1989,124,US,TAKU,719.37,,,-640.0,,RGI60-01.01390
1990,124,US,TAKU,719.78,,,-280.0,,RGI60-01.01390
1991,124,US,TAKU,720.21,,,550.0,,RGI60-01.01390
1992,124,US,TAKU,720.62,,,340.0,,RGI60-01.01390
1993,124,US,TAKU,721.04,,,130.0,,RGI60-01.01390
1994,124,US,TAKU,721.45,,,260.0,,RGI60-01.01390
1995,124,US,TAKU,721.86,2200.0,-2620.0,-420.0,,RGI60-01.01390
1996,124,US,TAKU,722.28,1840.0,-2050.0,-210.0,,RGI60-01.01390
1997,124,US,TAKU,722.7,2200.0,-2910.0,-710.0,,RGI60-01.01390
1998,124,US,TAKU,723.12,2030.0,-2260.0,-230.0,,RGI60-01.01390
1999,124,US,TAKU,723.53,2370.0,-1960.0,410.0,,RGI60-01.01390
2000,124,US,TAKU,723.95,2690.0,-1810.0,880.0,,RGI60-01.01390
2001,124,US,TAKU,723.99,2600.0,-2230.0,370.0,,RGI60-01.01390
2002,124,US,TAKU,724.03,1920.0,-2130.0,-210.0,,RGI60-01.01390
2003,124,US,TAKU,724.07,1150.0,-2560.0,-1410.0,,RGI60-01.01390
2004,124,US,TAKU,724.12,2290.0,-3060.0,-770.0,,RGI60-01.01390
2005,124,US,TAKU,724.16,2630.0,-2890.0,-260.0,,RGI60-01.01390
2006,124,US,TAKU,724.21,2390.0,-2160.0,230.0,,RGI60-01.01390
2007,124,US,TAKU,724.24,2210.0,-2190.0,20.0,,RGI60-01.01390
2008,124,US,TAKU,724.29,2290.0,-1730.0,560.0,,RGI60-01.01390
2009,124,US,TAKU,724.34,2220.0,-2390.0,-170.0,,RGI60-01.01390
2010,124,US,TAKU,724.38,2220.0,-2430.0,-210.0,,RGI60-01.01390
2011,124,US,TAKU,724.42,1770.0,-2050.0,-280.0,,RGI60-01.01390
2012,124,US,TAKU,724.47,2870.0,-1740.0,1130.0,,RGI60-01.01390
2013,124,US,TAKU,724.52,2050.0,-2730.0,-680.0,,RGI60-01.01390
2014,124,US,TAKU,724.55,2000.0,-2620.0,-620.0,,RGI60-01.01390
2015,124,US,TAKU,724.59,2020.0,-2980.0,-960.0,,RGI60-01.01390
2016,124,US,TAKU,724.65,2250.0,-3110.0,-860.0,,RGI60-01.01390
2017,124,US,TAKU,724.68,1970.0,-2490.0,-520.0,,RGI60-01.01390
2018,124,US,TAKU,724.73,1700.0,-3060.0,-1360.0,,RGI60-01.01390
2019,124,US,TAKU,724.78,1460.0,-3730.0,-2270.0,,RGI60-01.01390
2020,124,US,TAKU,724.81,2460.0,-2640.0,-180.0,,RGI60-01.01390
