,CPP filename,Lat,Long
12934,DEM1_SAR_DGE_90_20130430T195942_20140527T193549_ADS_000000_3491.DEM.tar,S85,E010
12935,DEM1_SAR_DGE_90_20101226T200825_20131119T112842_ADS_000000_8555.DEM.tar,N80,W056
12936,DEM1_SAR_DGE_90_20110127T170919_20130501T171033_ADS_000000_8821.DEM.tar,N50,E009
12937,DEM1_SAR_DGE_90_20130605T155510_20140726T101628_ADS_000000_6007.DEM.tar,S76,E163
12938,DEM1_SAR_DGE_90_20130503T142331_20140613T144241_ADS_000000_1931.DEM.tar,S83,E085
12939,DEM1_SAR_DGE_90_20101218T081023_20140219T212726_ADS_000000_6451.DEM.tar,N68,E139
12940,DEM1_SAR_DGE_90_20130503T000948_20140814T075408_ADS_000000_4782.DEM.tar,S83,W063
12941,DEM1_SAR_DGE_90_20130430T213434_20140622T213607_ADS_000000_0848.DEM.tar,S85,W001
12942,DEM1_SAR_DGE_90_20110523T173919_20121021T173944_ADS_000000_2139.DEM.tar,S18,E179
12943,DEM1_SAR_DGE_90_20130503T142331_20140518T141745_ADS_000000_2748.DEM.tar,S81,E076
12944,DEM1_SAR_DGE_90_20101216T005027_20130411T005216_ADS_000000_6187.DEM.tar,N68,W111
12945,DEM1_SAR_DGE_90_20130430T182451_20140531T182650_ADS_000000_9934.DEM.tar,S84,E024
12946,DEM1_SAR_DGE_90_20110115T154727_20140805T154758_ADS_000000_2829.DEM.tar,N34,E033
12947,DEM1_SAR_DGE_90_20110429T001013_20120905T001435_ADS_000000_9312.DEM.tar,N48,W096
12948,DEM1_SAR_DGE_90_20110130T223504_20121126T222926_ADS_000000_1822.DEM.tar,N52,W073
12949,DEM1_SAR_DGE_90_20130430T134019_20140613T144241_ADS_000000_2999.DEM.tar,S86,E118
12950,DEM1_SAR_DGE_90_20101212T205739_20140220T100638_ADS_000000_7779.DEM.tar,N67,W054
12951,DEM1_SAR_DGE_90_20110216T001446_20130407T001526_ADS_000000_3029.DEM.tar,N30,W094
12952,DEM1_SAR_DGE_90_20101230T141045_20130420T140319_ADS_000000_6271.DEM.tar,N63,E050
12953,DEM1_SAR_DGE_90_20101228T113408_20130407T112737_ADS_000000_3779.DEM.tar,N58,E091
12954,DEM1_SAR_DGE_90_20110128T165205_20130707T165326_ADS_000000_7137.DEM.tar,N51,E013
12955,DEM1_SAR_DGE_90_20130603T180223_20140629T175704_ADS_000000_4891.DEM.tar,S76,E132
12956,DEM1_SAR_DGE_90_20101230T154537_20120708T154010_ADS_000000_2069.DEM.tar,N71,E022
12957,DEM1_SAR_DGE_90_20110113T021451_20140916T021659_ADS_000000_4957.DEM.tar,N63,W131
12958,DEM1_SAR_DGE_90_20130602T212820_20140830T125420_ADS_000000_0108.DEM.tar,S67,E103
12959,DEM1_SAR_DGE_90_20110211T014642_20140901T014816_ADS_000000_9568.DEM.tar,N55,W121
12960,DEM1_SAR_DGE_90_20130429T042828_20140610T043126_ADS_000000_5561.DEM.tar,S85,W118
12961,DEM1_SAR_DGE_90_20130512T004404_20140705T002756_ADS_000000_3751.DEM.tar,S89,W034
12962,DEM1_SAR_DGE_90_20101230T123554_20130403T123628_ADS_000000_7069.DEM.tar,N60,E075
12963,DEM1_SAR_DGE_90_20110103T111550_20140826T112152_ADS_000000_6748.DEM.tar,N26,E101
12964,DEM1_SAR_DGE_90_20110123T023031_20140824T023225_ADS_000000_1602.DEM.tar,N54,W131
12965,DEM1_SAR_DGE_90_20101212T112832_20130402T112145_ADS_000000_3475.DEM.tar,N71,E089
12966,DEM1_SAR_DGE_90_20110118T035817_20140122T165216_ADS_000000_3391.DEM.tar,N64,W157
12967,DEM1_SAR_DGE_90_20110113T104105_20131112T104454_ADS_000000_0775.DEM.tar,S05,W075
12968,DEM1_SAR_DGE_90_20110405T104945_20140913T232450_ADS_000000_bigN.DEM.tar,N00,W078
12969,DEM1_SAR_DGE_90_20101212T161306_20140416T161421_ADS_000000_7Kei.DEM.tar,N68,E018
12970,DEM1_SAR_DGE_90_20130502T130550_20140601T132502_ADS_000000_6486.DEM.tar,S82,E096
12971,DEM1_SAR_DGE_90_20130604T081721_20140829T081855_ADS_000000_8403.DEM.tar,S74,W077
12972,DEM1_SAR_DGE_90_20110114T081715_20140204T210337_ADS_000000_9072.DEM.tar,N62,E138
12973,DEM1_SAR_DGE_90_20110402T153924_20140827T154111_ADS_000000_0617.DEM.tar,N07,E037
12974,DEM1_SAR_DGE_90_20101215T103958_20120401T104009_ADS_000000_0231.DEM.tar,N77,E092
12975,DEM1_SAR_DGE_90_20101214T033001_20130528T034332_ADS_000000_3743.DEM.tar,S11,E031
12976,DEM1_SAR_DGE_90_20110412T235742_20130402T235407_ADS_000000_0369.DEM.tar,N33,W089
12977,DEM1_SAR_DGE_90_20130603T224648_20140721T224020_ADS_000000_4751.DEM.tar,S73,E071
12978,DEM1_SAR_DGE_90_20101213T124607_20130402T125606_ADS_000000_3969.DEM.tar,N70,E067
12979,DEM1_SAR_DGE_90_20110201T153559_20140321T033147_ADS_000000_0384.DEM.tar,N27,E036
12980,DEM1_SAR_DGE_90_20110210T174237_20140405T173549_ADS_000000_8569.DEM.tar,N16,E006
12981,DEM1_SAR_DGE_90_20130507T034604_20140526T040533_ADS_000000_0882.DEM.tar,S81,W122
12982,DEM1_SAR_DGE_90_20110207T012049_20130329T012419_ADS_000000_2362.DEM.tar,N60,W115
12983,DEM1_SAR_DGE_90_20110124T083119_20131206T205733_ADS_000000_3534.DEM.tar,N50,E140
12984,DEM1_SAR_DGE_90_20110120T212120_20140122T095957_ADS_000000_4427.DEM.tar,S11,E124
12985,DEM1_SAR_DGE_90_20110315T020147_20141127T020323_ADS_000000_0863.DEM.tar,N42,W122
12986,DEM1_SAR_DGE_90_20130508T222701_20140603T222042_ADS_000000_5152.DEM.tar,S80,W046
12987,DEM1_SAR_DGE_90_20130430T085546_20140823T162305_ADS_000000_5218.DEM.tar,S84,E167
12988,DEM1_SAR_DGE_90_20110108T090234_20130412T090526_ADS_000000_7731.DEM.tar,S24,W054
12989,DEM1_SAR_DGE_90_20110118T175752_20130331T175956_ADS_000000_3301.DEM.tar,N12,E003
12990,DEM1_SAR_DGE_90_20110111T135148_20130707T134454_ADS_000000_3688.DEM.tar,N55,E058
12991,DEM1_SAR_DGE_90_20130504T202559_20140605T201020_ADS_000000_9834.DEM.tar,S82,W010
12992,DEM1_SAR_DGE_90_20130430T010131_20140623T004551_ADS_000000_7316.DEM.tar,S86,W037
12993,DEM1_SAR_DGE_90_20130430T195942_20140605T201020_ADS_000000_2554.DEM.tar,S83,W002
12994,DEM1_SAR_DGE_90_20110327T172822_20140401T171230_ADS_000000_3477.DEM.tar,N26,E009
12995,DEM1_SAR_DGE_90_20101221T213450_20140128T115532_ADS_000000_9337.DEM.tar,N77,W072
12996,DEM1_SAR_DGE_90_20130604T002115_20140914T003059_ADS_000000_2755.DEM.tar,S70,E052
12997,DEM1_SAR_DGE_90_20110606T125519_20140804T125735_ADS_000000_3786.DEM.tar,N40,E075
12998,DEM1_SAR_DGE_90_20110106T093701_20131015T223638_ADS_000000_5783.DEM.tar,S21,W063
12999,DEM1_SAR_DGE_90_20101224T155413_20140805T155724_ADS_000000_lXlJ.DEM.tar,N70,E020
13000,DEM1_SAR_DGE_90_20110213T214511_20130404T214735_ADS_000000_0353.DEM.tar,N53,W061
13001,DEM1_SAR_DGE_90_20101224T155413_20140805T155724_ADS_000000_3143.DEM.tar,N70,E020
13002,DEM1_SAR_DGE_90_20101216T005027_20120705T004404_ADS_000000_8303.DEM.tar,N66,W109
13003,DEM1_SAR_DGE_90_20110126T172033_20130711T171353_ADS_000000_0553.DEM.tar,N32,E010
13004,DEM1_SAR_DGE_90_20101215T010741_20121119T005259_ADS_000000_1834.DEM.tar,N73,W118
13005,DEM1_SAR_DGE_90_20110409T191622_20140306T083600_ADS_000000_6999.DEM.tar,S34,E151
13006,DEM1_SAR_DGE_90_20110503T113427_20140905T113754_ADS_000000_2588.DEM.tar,N27,E097
13007,DEM1_SAR_DGE_90_20110220T132824_20130411T132850_ADS_000000_6302.DEM.tar,N62,E061
13008,DEM1_SAR_DGE_90_20110102T114246_20121114T114610_ADS_000000_8192.DEM.tar,N59,E089
13009,DEM1_SAR_DGE_90_20101221T203033_20130405T203520_ADS_000000_3723.DEM.tar,S26,E133
13010,DEM1_SAR_DGE_90_20101214T202308_20121112T201710_ADS_000000_5613.DEM.tar,N74,W049
13011,DEM1_SAR_DGE_90_20110506T135430_20130706T135705_ADS_000000_6436.DEM.tar,N39,E059
13012,DEM1_SAR_DGE_90_20101216T091456_20140401T214924_ADS_000000_4897.DEM.tar,N00,W054
13013,DEM1_SAR_DGE_90_20110109T110502_20140406T105856_ADS_000000_1086.DEM.tar,N16,E105
13014,DEM1_SAR_DGE_90_20101226T151945_20130410T152252_ADS_000000_3471.DEM.tar,N69,E030
13015,DEM1_SAR_DGE_90_20110406T222330_20140330T222528_ADS_000000_4317.DEM.tar,N05,W063
13016,DEM1_SAR_DGE_90_20130502T064626_20140612T070527_ADS_000000_1883.DEM.tar,S84,W154
13017,DEM1_SAR_DGE_90_20110216T002028_20130601T002423_ADS_000000_0429.DEM.tar,N51,W099
13018,DEM1_SAR_DGE_90_20110122T010331_20141005T130209_ADS_000000_0330.DEM.tar,N23,W105
13019,DEM1_SAR_DGE_90_20130430T230925_20140622T231225_ADS_000000_5963.DEM.tar,S87,W006
13020,DEM1_SAR_DGE_90_20130504T171617_20140529T172630_ADS_000000_4282.DEM.tar,S82,E035
13021,DEM1_SAR_DGE_90_20110420T010827_20121210T010440_ADS_000000_3192.DEM.tar,N52,W111
13022,DEM1_SAR_DGE_90_20110130T130538_20130601T125829_ADS_000000_6957.DEM.tar,N46,E072
13023,DEM1_SAR_DGE_90_20101221T093628_20130707T094621_ADS_000000_2595.DEM.tar,S50,W071
13024,DEM1_SAR_DGE_90_20110302T235956_20130331T000017_ADS_000000_4330.DEM.tar,S54,E073
13025,DEM1_SAR_DGE_90_20130506T102242_20140521T101619_ADS_000000_5016.DEM.tar,S81,E139
13026,DEM1_SAR_DGE_90_20130502T130550_20140612T132439_ADS_000000_9736.DEM.tar,S83,E103
13027,DEM1_SAR_DGE_90_20110327T173308_20140226T173358_ADS_000000_2177.DEM.tar,N43,E004
13028,DEM1_SAR_DGE_90_20110121T105918_20131025T233351_ADS_000000_7960.DEM.tar,N53,E101
13029,DEM1_SAR_DGE_90_20110121T030644_20131222T161906_ADS_000000_9599.DEM.tar,N66,W145
13030,DEM1_SAR_DGE_90_20110116T191955_20130908T080012_ADS_000000_5863.DEM.tar,S06,E155
13031,DEM1_SAR_DGE_90_20130503T111350_20140603T111643_ADS_000000_1336.DEM.tar,S80,E119
13032,DEM1_SAR_DGE_90_20110110T184036_20130528T184258_ADS_000000_2029.DEM.tar,N09,W008
13033,DEM1_SAR_DGE_90_20110430T171609_20130403T171858_ADS_000000_2463.DEM.tar,N53,E006
13034,DEM1_SAR_DGE_90_20110113T065949_20120807T070248_ADS_000000_3007.DEM.tar,N65,E156
13035,DEM1_SAR_DGE_90_20110220T084125_20130422T084418_ADS_000000_8950.DEM.tar,N61,E133
13036,DEM1_SAR_DGE_90_20101212T182352_20140131T072119_ADS_000000_9235.DEM.tar,S22,E166
13037,DEM1_SAR_DGE_90_20110301T135723_20121128T140032_ADS_000000_6488.DEM.tar,N47,E057
13038,DEM1_SAR_DGE_90_20110111T055942_20140126T185405_ADS_000000_0359.DEM.tar,N61,E172
13039,DEM1_SAR_DGE_90_20110110T100722_20140902T100842_ADS_000000_5033.DEM.tar,S39,W074
13040,DEM1_SAR_DGE_90_20101215T102021_20121227T101249_ADS_000000_7269.DEM.tar,N06,E118
13041,DEM1_SAR_DGE_90_20110210T051724_20140128T181816_ADS_000000_0787.DEM.tar,N66,W178
13042,DEM1_SAR_DGE_90_20110226T021405_20140905T021524_ADS_000000_0691.DEM.tar,N56,W129
13043,DEM1_SAR_DGE_90_20130510T170700_20140523T142355_ADS_000000_2098.DEM.tar,S88,E063
13044,DEM1_SAR_DGE_90_20110130T191642_20130412T191753_ADS_000000_1214.DEM.tar,N11,W016
13045,DEM1_SAR_DGE_90_20110223T140439_20130603T135853_ADS_000000_6378.DEM.tar,N46,E056
13046,DEM1_SAR_DGE_90_20110308T101937_20140915T102132_ADS_000000_2061.DEM.tar,N35,E114
13047,DEM1_SAR_DGE_90_20130429T042828_20140610T043126_ADS_000000_7048.DEM.tar,S83,W126
13048,DEM1_SAR_DGE_90_20110412T001525_20130424T000909_ADS_000000_0480.DEM.tar,N36,W095
13049,DEM1_SAR_DGE_90_20110429T101821_20140413T230342_ADS_000000_4376.DEM.tar,S16,W071
13050,DEM1_SAR_DGE_90_20101213T124844_20130425T124036_ADS_000000_3967.DEM.tar,N76,E062
13051,DEM1_SAR_DGE_90_20101228T003143_20120915T003331_ADS_000000_1943.DEM.tar,N61,W105
13052,DEM1_SAR_DGE_90_20110223T122849_20141111T004446_ADS_000000_7227.DEM.tar,N39,E081
13053,DEM1_SAR_DGE_90_20110330T084735_20140824T084833_ADS_000000_9248.DEM.tar,N46,E135
13054,DEM1_SAR_DGE_90_20101214T105401_20140407T105522_ADS_000000_5271.DEM.tar,N69,E096
13055,DEM1_SAR_DGE_90_20110508T181004_20140414T181946_ADS_000000_6245.DEM.tar,N54,W008
13056,DEM1_SAR_DGE_90_20130605T031444_20140910T031552_ADS_000000_4671.DEM.tar,S72,E005
13057,DEM1_SAR_DGE_90_20130602T102707_20140811T040548_ADS_000000_9555.DEM.tar,S74,W109
13058,DEM1_SAR_DGE_90_20110605T175750_20140831T175024_ADS_000000_7386.DEM.tar,N40,E000
13059,DEM1_SAR_DGE_90_20130603T180223_20140720T181259_ADS_000000_5623.DEM.tar,S74,E137
13060,DEM1_SAR_DGE_90_20101216T005027_20130331T005208_ADS_000000_6857.DEM.tar,N65,W112
13061,DEM1_SAR_DGE_90_20101222T225231_20140214T132210_ADS_000000_8799.DEM.tar,N78,W093
13062,DEM1_SAR_DGE_90_20101231T080715_20121112T080940_ADS_000000_8824.DEM.tar,S12,W038
13063,DEM1_SAR_DGE_90_20110420T151544_20130415T151625_ADS_000000_4309.DEM.tar,N14,E042
13064,DEM1_SAR_DGE_90_20101212T130712_20130402T125907_ADS_000000_5819.DEM.tar,N80,E055
13065,DEM1_SAR_DGE_90_20101219T210539_20121111T210924_ADS_000000_2331.DEM.tar,S23,E125
13066,DEM1_SAR_DGE_90_20130429T104751_20140714T103236_ADS_000000_1140.DEM.tar,S83,E142
13067,DEM1_SAR_DGE_90_20130507T003622_20140823T100223_ADS_000000_3442.DEM.tar,S79,W081
13068,DEM1_SAR_DGE_90_20110110T100722_20140822T100843_ADS_000000_2543.DEM.tar,S37,W073
13069,DEM1_SAR_DGE_90_20110329T103026_20110523T103027_ADS_000000_1021.DEM.tar,N09,E115
13070,DEM1_SAR_DGE_90_20110124T083119_20140210T205727_ADS_000000_1668.DEM.tar,N51,E139
13071,DEM1_SAR_DGE_90_20110304T130312_20140826T125738_ADS_000000_7235.DEM.tar,N36,E074
13072,DEM1_SAR_DGE_90_20110424T092758_20140816T092842_ADS_000000_2440.DEM.tar,N35,E128
13073,DEM1_SAR_DGE_90_20110304T113430_20140831T113639_ADS_000000_3362.DEM.tar,N56,E091
13074,DEM1_SAR_DGE_90_20110221T020202_20161111T020443_ADS_000000_8995.DEM.tar,N50,W124
13075,DEM1_SAR_DGE_90_20110121T105918_20121220T105231_ADS_000000_3959.DEM.tar,N58,E100
13076,DEM1_SAR_DGE_90_20110206T211841_20130328T211851_ADS_000000_8315.DEM.tar,S31,E121
13077,DEM1_SAR_DGE_90_20101227T004541_20121228T003844_ADS_000000_2973.DEM.tar,N52,W105
13078,DEM1_SAR_DGE_90_20110105T074233_20130329T074721_ADS_000000_6999.DEM.tar,N69,E144
13079,DEM1_SAR_DGE_90_20110328T075520_20120702T075546_ADS_000000_9323.DEM.tar,N75,E135
13080,DEM1_SAR_DGE_90_20110122T134951_20130421T134230_ADS_000000_2592.DEM.tar,N49,E060
13081,DEM1_SAR_DGE_90_20130429T060318_20140612T070527_ADS_000000_6821.DEM.tar,S87,W116
13082,DEM1_SAR_DGE_90_20101214T033001_20130528T034332_ADS_000000_4332.DEM.tar,S14,E030
13083,DEM1_SAR_DGE_90_20110815T092739_20120925T092758_ADS_000000_1943.DEM.tar,S49,W066
13084,DEM1_SAR_DGE_90_20110130T094644_20140319T094702_ADS_000000_1157.DEM.tar,N07,E126
13085,DEM1_SAR_DGE_90_20130430T134019_20140612T132439_ADS_000000_7596.DEM.tar,S85,E107
13086,DEM1_SAR_DGE_90_20110425T033705_20140104T163958_ADS_000000_2042.DEM.tar,S29,E027
13087,DEM1_SAR_DGE_90_20130503T014439_20140522T020450_ADS_000000_0054.DEM.tar,S81,W099
13088,DEM1_SAR_DGE_90_20101216T225831_20130331T230012_ADS_000000_9655.DEM.tar,N68,W083
13089,DEM1_SAR_DGE_90_20130510T184151_20140523T155846_ADS_000000_0854.DEM.tar,S88,E032
13090,DEM1_SAR_DGE_90_20110111T191711_20140228T192003_ADS_000000_3015.DEM.tar,S38,E149
13091,DEM1_SAR_DGE_90_20130604T015652_20140809T012535_ADS_000000_0903.DEM.tar,S77,E009
13092,DEM1_SAR_DGE_90_20110804T132259_20130331T132445_ADS_000000_3938.DEM.tar,N43,E066
13093,DEM1_SAR_DGE_90_20101222T225025_20140110T122245_ADS_000000_0683.DEM.tar,N73,W086
13094,DEM1_SAR_DGE_90_20110211T094056_20140406T093456_ADS_000000_9308.DEM.tar,N59,E120
13095,DEM1_SAR_DGE_90_20110219T173710_20140818T173807_ADS_000000_7159.DEM.tar,S42,E174
13096,DEM1_SAR_DGE_90_20110109T111442_20141103T233312_ADS_000000_3992.DEM.tar,N49,E099
13097,DEM1_SAR_DGE_90_20101222T042145_20130422T043131_ADS_000000_3207.DEM.tar,S02,E019
13098,DEM1_SAR_DGE_90_20110105T074233_20140130T205402_ADS_000000_4199.DEM.tar,N66,E144
13099,DEM1_SAR_DGE_90_20101214T202553_20140213T120308_ADS_000000_0715.DEM.tar,N81,W064
13100,DEM1_SAR_DGE_90_20101215T163837_20130319T164013_ADS_000000_3977.DEM.tar,N03,E023
13101,DEM1_SAR_DGE_90_20110128T134006_20121102T133232_ADS_000000_6848.DEM.tar,N42,E064
13102,DEM1_SAR_DGE_90_20101224T014148_20130522T014316_ADS_000000_1551.DEM.tar,N69,W123
13103,DEM1_SAR_DGE_90_20130510T042812_20140524T012752_ADS_000000_1149.DEM.tar,S88,W106
13104,DEM1_SAR_DGE_90_20110430T091222_20121225T091227_ADS_000000_1769.DEM.tar,N07,E134
13105,DEM1_SAR_DGE_90_20110211T050011_20121213T050110_ADS_000000_1647.DEM.tar,N67,W173
13106,DEM1_SAR_DGE_90_20110112T030936_20130410T031844_ADS_000000_2987.DEM.tar,S21,E034
13107,DEM1_SAR_DGE_90_20110517T170701_20140806T170856_ADS_000000_4760.DEM.tar,N46,E011
13108,DEM1_SAR_DGE_90_20110220T163105_20140819T163337_ADS_000000_2711.DEM.tar,N43,E020
13109,DEM1_SAR_DGE_90_20110105T074233_20130425T075451_ADS_000000_5419.DEM.tar,N71,E143
13110,DEM1_SAR_DGE_90_20101231T151543_20141201T030114_ADS_000000_3449.DEM.tar,N12,E043
13111,DEM1_SAR_DGE_90_20101224T000624_20130527T235832_ADS_000000_4943.DEM.tar,N64,W097
13112,DEM1_SAR_DGE_90_20101218T084045_20131002T213658_ADS_000000_3584.DEM.tar,S16,W049
13113,DEM1_SAR_DGE_90_20110616T223404_20130411T224347_ADS_000000_7925.DEM.tar,N08,W067
13114,DEM1_SAR_DGE_90_20110111T032617_20130712T032836_ADS_000000_5919.DEM.tar,S27,E029
13115,DEM1_SAR_DGE_90_20130603T224648_20140812T145405_ADS_000000_7499.DEM.tar,S69,E076
13116,DEM1_SAR_DGE_90_20110607T123316_20121127T123630_ADS_000000_0093.DEM.tar,N25,E081
13117,DEM1_SAR_DGE_90_20101220T091034_20120720T090406_ADS_000000_8271.DEM.tar,N73,E120
13118,DEM1_SAR_DGE_90_20130605T172804_20140625T173118_ADS_000000_5387.DEM.tar,S75,E142
13119,DEM1_SAR_DGE_90_20130430T010131_20140623T004551_ADS_000000_7980.DEM.tar,S86,W053
13120,DEM1_SAR_DGE_90_20110127T135247_20140222T014655_ADS_000000_7716.DEM.tar,N33,E062
13121,DEM1_SAR_DGE_90_20101214T094925_20140412T095903_ADS_000000_2551.DEM.tar,S02,W063
13122,DEM1_SAR_DGE_90_20110207T183651_20130518T183045_ADS_000000_3950.DEM.tar,N27,W009
13123,DEM1_SAR_DGE_90_20130606T201953_20140906T201222_ADS_000000_5020.DEM.tar,S70,E115
13124,DEM1_SAR_DGE_90_20130510T042812_20140602T113028_ADS_000000_1762.DEM.tar,S88,W122
13125,DEM1_SAR_DGE_90_20110324T041447_20131101T164555_ADS_000000_6661.DEM.tar,N57,W159
13126,DEM1_SAR_DGE_90_20110603T102752_20140408T221029_ADS_000000_2913.DEM.tar,N05,E115
13127,DEM1_SAR_DGE_90_20130429T104751_20140610T105050_ADS_000000_7638.DEM.tar,S82,E128
13128,DEM1_SAR_DGE_90_20101218T081023_20140203T211958_ADS_000000_3981.DEM.tar,N66,E138
13129,DEM1_SAR_DGE_90_20110605T113117_20140916T113755_ADS_000000_8667.DEM.tar,N28,E096
13130,DEM1_SAR_DGE_90_20110308T132906_20140910T132241_ADS_000000_0164.DEM.tar,N38,E067
13131,DEM1_SAR_DGE_90_20101223T130145_20130413T125421_ADS_000000_6852.DEM.tar,N60,E069
13132,DEM1_SAR_DGE_90_20130604T015652_20140822T182045_ADS_000000_8299.DEM.tar,S71,E026
13133,DEM1_SAR_DGE_90_20110320T113355_20140916T113755_ADS_000000_5715.DEM.tar,N29,E096
13134,DEM1_SAR_DGE_90_20101213T100640_20130710T101927_ADS_000000_5251.DEM.tar,S05,W068
13135,DEM1_SAR_DGE_90_20110222T014336_20140821T014554_ADS_000000_4071.DEM.tar,N45,W118
13136,DEM1_SAR_DGE_90_20101212T155531_20141004T154829_ADS_000000_3059.DEM.tar,N00,E035
13137,DEM1_SAR_DGE_90_20101220T091034_20130803T091232_ADS_000000_2115.DEM.tar,N72,E121
13138,DEM1_SAR_DGE_90_20101214T202553_20140222T123729_ADS_000000_6581.DEM.tar,N82,W071
13139,DEM1_SAR_DGE_90_20101218T204900_20140210T095007_ADS_000000_4879.DEM.tar,N65,W049
13140,DEM1_SAR_DGE_90_20110304T130312_20140820T130610_ADS_000000_0412.DEM.tar,N41,E072
13141,DEM1_SAR_DGE_90_20110324T005635_20140807T005844_ADS_000000_7669.DEM.tar,N30,W105
13142,DEM1_SAR_DGE_90_20130601T090915_20140813T033117_ADS_000000_8979.DEM.tar,S76,W096
13143,DEM1_SAR_DGE_90_20130510T135718_20140523T093922_ADS_000000_9346.DEM.tar,S89,E122
13144,DEM1_SAR_DGE_90_20130511T041057_20140522T002729_ADS_000000_5945.DEM.tar,S89,W095
13145,DEM1_SAR_DGE_90_20130518T082303_20140814T235008_ADS_000000_8668.DEM.tar,S66,W062
13146,DEM1_SAR_DGE_90_20101227T202308_20121205T203301_ADS_000000_9783.DEM.tar,S20,E136
13147,DEM1_SAR_DGE_90_20110112T023235_20140915T023332_ADS_000000_3060.DEM.tar,N61,W136
13148,DEM1_SAR_DGE_90_20110427T104941_20140819T105300_ADS_000000_2733.DEM.tar,S10,W078
13149,DEM1_SAR_DGE_90_20130507T145001_20140816T213303_ADS_000000_3843.DEM.tar,S78,E062
13150,DEM1_SAR_DGE_90_20110726T234915_20130104T235121_ADS_000000_2810.DEM.tar,N30,W088
13151,DEM1_SAR_DGE_90_20110118T043512_20140319T173427_ADS_000000_8011.DEM.tar,S20,E013
13152,DEM1_SAR_DGE_90_20110103T173513_20131228T172014_ADS_000000_8620.DEM.tar,N20,E008
13153,DEM1_SAR_DGE_90_20101212T195330_20130327T195356_ADS_000000_0263.DEM.tar,S03,E147
13154,DEM1_SAR_DGE_90_20130605T190209_20140723T185607_ADS_000000_9133.DEM.tar,S72,E129
13155,DEM1_SAR_DGE_90_20110106T151802_20130330T152043_ADS_000000_7816.DEM.tar,N58,E035
13156,DEM1_SAR_DGE_90_20110214T230251_20130719T225544_ADS_000000_9733.DEM.tar,N54,W080
13157,DEM1_SAR_DGE_90_20130502T192514_20140602T192814_ADS_000000_3532.DEM.tar,S80,W001
13158,DEM1_SAR_DGE_90_20110502T163259_20141018T043156_ADS_000000_6005.DEM.tar,N28,E021
13159,DEM1_SAR_DGE_90_20110613T153623_20140119T034003_ADS_000000_6507.DEM.tar,N28,E035
13160,DEM1_SAR_DGE_90_20110108T162051_20120802T162243_ADS_000000_6686.DEM.tar,N64,E016
13161,DEM1_SAR_DGE_90_20110113T104105_20140501T105316_ADS_000000_0228.DEM.tar,S12,W077
13162,DEM1_SAR_DGE_90_20110111T120902_20130426T121034_ADS_000000_9811.DEM.tar,N24,E089
13163,DEM1_SAR_DGE_90_20101216T115423_20130411T115544_ADS_000000_4397.DEM.tar,N68,E082
13164,DEM1_SAR_DGE_90_20110327T014134_20140219T134224_ADS_000000_1968.DEM.tar,N33,W115
13165,DEM1_SAR_DGE_90_20110819T071938_20121204T071952_ADS_000000_3417.DEM.tar,N05,E163
13166,DEM1_SAR_DGE_90_20110413T083226_20121003T083644_ADS_000000_9040.DEM.tar,S12,W044
13167,DEM1_SAR_DGE_90_20110404T031241_20140124T154552_ADS_000000_2143.DEM.tar,S06,E037
13168,DEM1_SAR_DGE_90_20110106T115933_20140829T120233_ADS_000000_0832.DEM.tar,N30,E090
13169,DEM1_SAR_DGE_90_20140504T071305_20140821T104014_ADS_000000_7011.DEM.tar,S79,W180
13170,DEM1_SAR_DGE_90_20130502T161532_20140612T163421_ADS_000000_8002.DEM.tar,S83,E055
13171,DEM1_SAR_DGE_90_20130503T221747_20140530T215346_ADS_000000_6783.DEM.tar,S84,W027
13172,DEM1_SAR_DGE_90_20101219T033839_20130425T034155_ADS_000000_9639.DEM.tar,S10,E029
13173,DEM1_SAR_DGE_90_20110213T170251_20140914T170423_ADS_000000_4624.DEM.tar,N60,E008
13174,DEM1_SAR_DGE_90_20110317T105229_20141014T230449_ADS_000000_8388.DEM.tar,N36,E106
13175,DEM1_SAR_DGE_90_20110306T140227_20151111T135452_ADS_000000_6733.DEM.tar,N30,E060
13176,DEM1_SAR_DGE_90_20101222T101056_20130714T101251_ADS_000000_4123.DEM.tar,N71,E107
13177,DEM1_SAR_DGE_90_20111005T221913_20121115T221923_ADS_000000_7740.DEM.tar,N15,W064
13178,DEM1_SAR_DGE_90_20110429T001013_20130413T001149_ADS_000000_1237.DEM.tar,N46,W096
13179,DEM1_SAR_DGE_90_20110112T102620_20130616T101911_ADS_000000_8331.DEM.tar,N63,E107
13180,DEM1_SAR_DGE_90_20101231T135331_20141125T134733_ADS_000000_2443.DEM.tar,N67,E053
13181,DEM1_SAR_DGE_90_20130605T172804_20140831T171424_ADS_000000_5331.DEM.tar,S77,E132
13182,DEM1_SAR_DGE_90_20110409T191622_20130912T082036_ADS_000000_7503.DEM.tar,S27,E153
13183,DEM1_SAR_DGE_90_20101216T043022_20140204T172008_ADS_000000_9135.DEM.tar,S10,E015
13184,DEM1_SAR_DGE_90_20110422T161354_20140123T160925_ADS_000000_0782.DEM.tar,N14,E027
13185,DEM1_SAR_DGE_90_20110114T064257_20140129T193636_ADS_000000_0359.DEM.tar,N63,E162
13186,DEM1_SAR_DGE_90_20110114T033236_20140129T162703_ADS_000000_6885.DEM.tar,N64,W151
13187,DEM1_SAR_DGE_90_20101220T204758_20121112T205116_ADS_000000_6399.DEM.tar,S24,E129
