CPP filename,Lat,Long
DEM1_SAR_DGE_90_20130603T021427_20140802T192052_ADS_000000_5175.DEM.tar,S72,E019
DEM1_SAR_DGE_90_20130505T042033_20140722T112100_ADS_000000_3063.DEM.tar,S78,W138
DEM1_SAR_DGE_90_20110308T102531_20131204T230511_ADS_000000_3974.DEM.tar,N56,E108
DEM1_SAR_DGE_90_20110326T103409_20140410T103546_ADS_000000_6443.DEM.tar,S11,W074
DEM1_SAR_DGE_90_20110507T115730_20121027T115742_ADS_000000_3953.DEM.tar,N12,E092
DEM1_SAR_DGE_90_20110222T111902_20130408T111051_ADS_000000_7819.DEM.tar,N63,E093
DEM1_SAR_DGE_90_20110415T115956_20121027T120413_ADS_000000_4808.DEM.tar,N34,E088
DEM1_SAR_DGE_90_20101231T073605_20140215T210024_ADS_000000_5563.DEM.tar,N71,E147
DEM1_SAR_DGE_90_20110126T172440_20140913T171753_ADS_000000_6968.DEM.tar,N45,E007
DEM1_SAR_DGE_90_20110403T033157_20121026T033451_ADS_000000_4368.DEM.tar,S14,E031
DEM1_SAR_DGE_90_20110204T215040_20121023T215244_ADS_000000_1971.DEM.tar,S23,E115
DEM1_SAR_DGE_90_20130429T104751_20140905T172316_ADS_000000_9477.DEM.tar,S85,E149
DEM1_SAR_DGE_90_20110316T125031_20130402T125353_ADS_000000_7793.DEM.tar,N55,E072
DEM1_SAR_DGE_90_20110331T180158_20131201T063347_ADS_000000_5527.DEM.tar,N56,W005
DEM1_SAR_DGE_90_20110201T013104_20121122T013302_ADS_000000_4391.DEM.tar,N58,W118
DEM1_SAR_DGE_90_20110205T221451_20140114T095558_ADS_000000_7709.DEM.tar,N08,W061
DEM1_SAR_DGE_90_20101214T174658_20101214T174705_ADS_000000_2136.DEM.tar,S13,E176
DEM1_SAR_DGE_90_20110124T224623_20130412T223841_ADS_000000_9591.DEM.tar,N54,W076
DEM1_SAR_DGE_90_20130507T003622_20140823T100223_ADS_000000_3406.DEM.tar,S79,W080
DEM1_SAR_DGE_90_20130613T195350_20140725T195714_ADS_000000_5203.DEM.tar,S70,E120
DEM1_SAR_DGE_90_20101213T100640_20130716T100951_ADS_000000_8379.DEM.tar,S09,W068
DEM1_SAR_DGE_90_20101215T221058_20130410T221207_ADS_000000_3683.DEM.tar,S04,E112
DEM1_SAR_DGE_90_20130430T134019_20140708T200721_ADS_000000_7034.DEM.tar,S79,E082
DEM1_SAR_DGE_90_20110220T132824_20140813T133758_ADS_000000_8223.DEM.tar,N64,E058
DEM1_SAR_DGE_90_20110503T201102_20121103T201410_ADS_000000_8356.DEM.tar,S12,E141
DEM1_SAR_DGE_90_20130507T034604_20140528T033005_ADS_000000_3758.DEM.tar,S82,W119
DEM1_SAR_DGE_90_20110201T013104_20130329T012419_ADS_000000_2430.DEM.tar,N60,W117
DEM1_SAR_DGE_90_20110115T034711_20121003T035216_ADS_000000_6283.DEM.tar,S07,E028
DEM1_SAR_DGE_90_20130605T172804_20140625T173118_ADS_000000_5071.DEM.tar,S76,E137
DEM1_SAR_DGE_90_20101219T092748_20130528T092944_ADS_000000_4482.DEM.tar,N71,E117
DEM1_SAR_DGE_90_20130429T122242_20140610T122416_ADS_000000_3506.DEM.tar,S84,E123
DEM1_SAR_DGE_90_20110209T101310_20130331T101458_ADS_000000_0798.DEM.tar,N45,E114
DEM1_SAR_DGE_90_20130603T100912_20140813T033117_ADS_000000_9267.DEM.tar,S74,W101
DEM1_SAR_DGE_90_20130601T183625_20140719T183014_ADS_000000_5407.DEM.tar,S74,E131
DEM1_SAR_DGE_90_20110211T172141_20140215T172319_ADS_000000_8689.DEM.tar,N04,E013
DEM1_SAR_DGE_90_20101228T125651_20130412T125822_ADS_000000_5338.DEM.tar,N10,E079
DEM1_SAR_DGE_90_20101231T121715_20120902T121133_ADS_000000_7250.DEM.tar,N60,E080
DEM1_SAR_DGE_90_20130501T004416_20140607T003738_ADS_000000_2138.DEM.tar,S82,W074
DEM1_SAR_DGE_90_20130522T085538_20140523T080431_ADS_000000_4535.DEM.tar,S90,E151
DEM1_SAR_DGE_90_20130430T085546_20140905T172316_ADS_000000_1905.DEM.tar,S83,E163
DEM1_SAR_DGE_90_20110218T122027_20140311T121311_ADS_000000_0736.DEM.tar,N38,E083
DEM1_SAR_DGE_90_20110312T232206_20121226T231351_ADS_000000_2361.DEM.tar,N25,W080
DEM1_SAR_DGE_90_20130605T221155_20140723T220430_ADS_000000_7930.DEM.tar,S69,E088
DEM1_SAR_DGE_90_20110109T222418_20140128T115711_ADS_000000_4419.DEM.tar,N72,W078
DEM1_SAR_DGE_90_20110509T113125_20140413T000005_ADS_000000_0063.DEM.tar,N45,E094
DEM1_SAR_DGE_90_20130430T182451_20140908T181040_ADS_000000_5046.DEM.tar,S85,E047
DEM1_SAR_DGE_90_20110304T130312_20140826T125738_ADS_000000_7235.DEM.tar,N36,E074
DEM1_SAR_DGE_90_20130506T181657_20140908T181040_ADS_000000_0599.DEM.tar,S81,E020
DEM1_SAR_DGE_90_20110505T021601_20140206T150755_ADS_000000_9017.DEM.tar,S20,E049
DEM1_SAR_DGE_90_20130502T192514_20140707T012629_ADS_000000_0670.DEM.tar,S79,W004
DEM1_SAR_DGE_90_20130430T230925_20140629T051909_ADS_000000_2758.DEM.tar,S79,W062
DEM1_SAR_DGE_90_20110101T071807_20140130T205144_ADS_000000_2835.DEM.tar,N72,E149
DEM1_SAR_DGE_90_20110225T150450_20140311T031120_ADS_000000_5896.DEM.tar,N39,E042
DEM1_SAR_DGE_90_20110110T100722_20140902T100842_ADS_000000_3883.DEM.tar,S38,W073
DEM1_SAR_DGE_90_20110717T160558_20121226T160610_ADS_000000_0675.DEM.tar,S22,W158
DEM1_SAR_DGE_90_20110111T191711_20140126T084404_ADS_000000_9015.DEM.tar,S35,E149
DEM1_SAR_DGE_90_20110122T104204_20140914T104431_ADS_000000_6191.DEM.tar,N54,E105
DEM1_SAR_DGE_90_20101225T233508_20130512T233604_ADS_000000_2526.DEM.tar,N75,W099
DEM1_SAR_DGE_90_20110616T161705_20130406T162133_ADS_000000_4726.DEM.tar,N31,E024
DEM1_SAR_DGE_90_20130523T070525_20140601T070538_ADS_000000_5638.DEM.tar,S82,W171
DEM1_SAR_DGE_90_20130509T234437_20140820T091914_ADS_000000_5980.DEM.tar,S80,W069
DEM1_SAR_DGE_90_20101228T144516_20120808T143903_ADS_000000_1973.DEM.tar,N67,E040
DEM1_SAR_DGE_90_20110819T231529_20140108T113233_ADS_000000_6521.DEM.tar,N40,W082
DEM1_SAR_DGE_90_20101218T204900_20140129T100536_ADS_000000_9347.DEM.tar,N69,W052
DEM1_SAR_DGE_90_20110211T125038_20130402T125353_ADS_000000_7896.DEM.tar,N52,E073
DEM1_SAR_DGE_90_20130605T221155_20140830T221312_ADS_000000_3320.DEM.tar,S68,E086
DEM1_SAR_DGE_90_20110805T095418_20140308T095456_ADS_000000_5445.DEM.tar,N37,E120
DEM1_SAR_DGE_90_20110213T103336_20140823T103435_ADS_000000_8587.DEM.tar,N22,E113
DEM1_SAR_DGE_90_20110428T082212_20140120T204106_ADS_000000_5508.DEM.tar,N49,E142
DEM1_SAR_DGE_90_20130602T102707_20140811T040548_ADS_000000_9591.DEM.tar,S74,W110
DEM1_SAR_DGE_90_20101221T213450_20140112T114709_ADS_000000_7603.DEM.tar,N76,W072
DEM1_SAR_DGE_90_20101220T091034_20130803T091232_ADS_000000_5838.DEM.tar,N68,E122
DEM1_SAR_DGE_90_20110213T214511_20130410T213807_ADS_000000_9043.DEM.tar,N54,W061
DEM1_SAR_DGE_90_20110515T111331_20140303T111411_ADS_000000_2417.DEM.tar,N10,E103
DEM1_SAR_DGE_90_20101219T220923_20140302T132932_ADS_000000_0823.DEM.tar,N81,W087
DEM1_SAR_DGE_90_20110113T021451_20140808T022626_ADS_000000_1489.DEM.tar,N68,W134
DEM1_SAR_DGE_90_20130605T221155_20140910T221334_ADS_000000_3905.DEM.tar,S70,E084
DEM1_SAR_DGE_90_20101225T165855_20140126T165157_ADS_000000_8965.DEM.tar,N16,E017
DEM1_SAR_DGE_90_20110416T145255_20140313T144508_ADS_000000_9631.DEM.tar,N24,E047
DEM1_SAR_DGE_90_20110321T235508_20130327T235543_ADS_000000_8626.DEM.tar,N21,W088
DEM1_SAR_DGE_90_20130502T095608_20140714T103236_ADS_000000_8922.DEM.tar,S87,W166
DEM1_SAR_DGE_90_20130504T215409_20140903T132024_ADS_000000_8021.DEM.tar,S66,E097
DEM1_SAR_DGE_90_20101212T192324_20140404T084735_ADS_000000_3303.DEM.tar,N72,W031
DEM1_SAR_DGE_90_20110130T161011_20140118T160359_ADS_000000_1738.DEM.tar,N24,E028
DEM1_SAR_DGE_90_20110304T112241_20140911T112825_ADS_000000_5956.DEM.tar,N19,E100
DEM1_SAR_DGE_90_20110122T081051_20131020T211033_ADS_000000_9343.DEM.tar,S22,W041
DEM1_SAR_DGE_90_20101230T123554_20130409T122828_ADS_000000_7134.DEM.tar,N63,E074
DEM1_SAR_DGE_90_20101220T232557_20140127T134738_ADS_000000_3939.DEM.tar,N77,W100
DEM1_SAR_DGE_90_20110102T064400_20121201T063556_ADS_000000_2313.DEM.tar,N02,E173
DEM1_SAR_DGE_90_20110115T110757_20130522T110937_ADS_000000_3612.DEM.tar,N56,E098
DEM1_SAR_DGE_90_20110202T103903_20130502T103147_ADS_000000_0581.DEM.tar,N45,E108
DEM1_SAR_DGE_90_20130606T201953_20140826T201420_ADS_000000_3667.DEM.tar,S76,E098
DEM1_SAR_DGE_90_20130502T095608_20140528T094929_ADS_000000_8286.DEM.tar,S82,E146
DEM1_SAR_DGE_90_20110124T223650_20131118T102802_ADS_000000_1777.DEM.tar,N18,W068
DEM1_SAR_DGE_90_20110125T222821_20130516T222259_ADS_000000_1190.DEM.tar,N61,W074
DEM1_SAR_DGE_90_20110105T104207_20140806T104505_ADS_000000_5401.DEM.tar,N29,E110
DEM1_SAR_DGE_90_20110313T085547_20140203T212220_ADS_000000_6352.DEM.tar,N55,E132
DEM1_SAR_DGE_90_20110119T113154_20140911T113408_ADS_000000_0011.DEM.tar,N51,E093
DEM1_SAR_DGE_90_20130503T031930_20140705T002756_ADS_000000_4523.DEM.tar,S87,W068
DEM1_SAR_DGE_90_20110430T122506_20130414T122730_ADS_000000_6287.DEM.tar,N21,E084
DEM1_SAR_DGE_90_20110105T012343_20121215T011649_ADS_000000_7039.DEM.tar,N65,W117
DEM1_SAR_DGE_90_20130509T124040_20140726T194110_ADS_000000_4995.DEM.tar,S78,E094
DEM1_SAR_DGE_90_20110211T212333_20121110T212812_ADS_000000_0976.DEM.tar,S32,E119
DEM1_SAR_DGE_90_20110124T144245_20140107T142804_ADS_000000_1131.DEM.tar,N22,E051
DEM1_SAR_DGE_90_20110102T083432_20131111T214408_ADS_000000_6603.DEM.tar,N69,E133
DEM1_SAR_DGE_90_20140502T061225_20140727T095722_ADS_000000_6399.DEM.tar,S79,W163
DEM1_SAR_DGE_90_20130430T230925_20140820T074446_ADS_000000_1488.DEM.tar,S82,W056
DEM1_SAR_DGE_90_20130429T122242_20140526T115849_ADS_000000_7062.DEM.tar,S82,E112
DEM1_SAR_DGE_90_20110605T175750_20140825T175852_ADS_000000_5873.DEM.tar,N40,W001
DEM1_SAR_DGE_90_20130430T213434_20140825T061829_ADS_000000_0518.DEM.tar,S82,W029
DEM1_SAR_DGE_90_20110108T103227_20130205T103546_ADS_000000_5287.DEM.tar,S05,W073
DEM1_SAR_DGE_90_20130607T024010_20140917T024937_ADS_000000_1531.DEM.tar,S70,E016
DEM1_SAR_DGE_90_20110305T172903_20140530T053239_ADS_000000_9376.DEM.tar,N27,E008
DEM1_SAR_DGE_90_20101213T111117_20130329T105657_ADS_000000_2915.DEM.tar,N74,E091
DEM1_SAR_DGE_90_20130504T185108_20140609T190120_ADS_000000_3518.DEM.tar,S82,E014
DEM1_SAR_DGE_90_20130605T221155_20140910T221334_ADS_000000_0315.DEM.tar,S71,E082
DEM1_SAR_DGE_90_20110429T110307_20120723T110324_ADS_000000_1773.DEM.tar,N02,E107
DEM1_SAR_DGE_90_20110106T005439_20140915T004749_ADS_000000_4567.DEM.tar,N22,W102
DEM1_SAR_DGE_90_20101215T093210_20130723T094413_ADS_000000_5939.DEM.tar,S11,W060
DEM1_SAR_DGE_90_20110210T002905_20130601T002423_ADS_000000_6898.DEM.tar,N56,W101
DEM1_SAR_DGE_90_20110109T225401_20140415T112738_ADS_000000_3359.DEM.tar,S04,E102
DEM1_SAR_DGE_90_20110104T155032_20130528T154313_ADS_000000_3520.DEM.tar,N48,E030
DEM1_SAR_DGE_90_20101215T031247_20140124T154631_ADS_000000_8391.DEM.tar,S03,E036
DEM1_SAR_DGE_90_20110201T193520_20140130T090859_ADS_000000_2839.DEM.tar,S39,E144
DEM1_SAR_DGE_90_20110106T090055_20140217T220240_ADS_000000_1961.DEM.tar,N65,E127
DEM1_SAR_DGE_90_20101215T031247_20140314T155407_ADS_000000_6571.DEM.tar,S07,E036
DEM1_SAR_DGE_90_20110106T120625_20140807T120817_ADS_000000_9728.DEM.tar,N51,E085
DEM1_SAR_DGE_90_20130513T081424_20140821T232432_ADS_000000_6736.DEM.tar,S64,W055
DEM1_SAR_DGE_90_20130429T073809_20140804T104728_ADS_000000_7622.DEM.tar,S87,W137
DEM1_SAR_DGE_90_20130430T134019_20140725T195825_ADS_000000_4599.DEM.tar,S78,E083
DEM1_SAR_DGE_90_20110105T140025_20121106T140233_ADS_000000_6966.DEM.tar,N59,E055
DEM1_SAR_DGE_90_20110621T100835_20140910T101318_ADS_000000_8447.DEM.tar,N39,E115
DEM1_SAR_DGE_90_20130510T232624_20140523T190828_ADS_000000_2715.DEM.tar,S89,W011
DEM1_SAR_DGE_90_20110101T114602_20140313T231913_ADS_000000_2625.DEM.tar,N05,E096
DEM1_SAR_DGE_90_20110104T000945_20120426T001931_ADS_000000_4371.DEM.tar,N77,W112
DEM1_SAR_DGE_90_20130522T195935_20140523T204319_ADS_000000_6587.DEM.tar,S90,W029
DEM1_SAR_DGE_90_20110907T160414_20140107T160100_ADS_000000_0859.DEM.tar,N14,E029
DEM1_SAR_DGE_90_20130602T005548_20140901T010616_ADS_000000_5467.DEM.tar,S71,E042
DEM1_SAR_DGE_90_20110503T174844_20140225T174441_ADS_000000_8457.DEM.tar,N16,E003
DEM1_SAR_DGE_90_20110211T080820_20140204T210337_ADS_000000_1235.DEM.tar,N64,E141
DEM1_SAR_DGE_90_20110104T000945_20130522T001033_ADS_000000_8863.DEM.tar,N76,W109
DEM1_SAR_DGE_90_20130603T100912_20140802T033139_ADS_000000_9339.DEM.tar,S74,W103
DEM1_SAR_DGE_90_20110411T162757_20121018T161957_ADS_000000_8983.DEM.tar,N57,E019
DEM1_SAR_DGE_90_20110219T010505_20121215T011649_ADS_000000_5627.DEM.tar,N64,W116
DEM1_SAR_DGE_90_20110413T171305_20140210T171414_ADS_000000_7643.DEM.tar,N02,E014
DEM1_SAR_DGE_90_20110228T013759_20140907T013926_ADS_000000_2067.DEM.tar,N52,W118
DEM1_SAR_DGE_90_20130513T051318_20140824T142926_ADS_000000_8788.DEM.tar,S80,W147
DEM1_SAR_DGE_90_20130430T010131_20140623T004551_ADS_000000_2644.DEM.tar,S87,W029
DEM1_SAR_DGE_90_20101213T021546_20140402T150912_ADS_000000_8218.DEM.tar,S15,E049
DEM1_SAR_DGE_90_20110412T001525_20121213T000829_ADS_000000_2673.DEM.tar,N35,W095
DEM1_SAR_DGE_90_20130601T214541_20140724T214739_ADS_000000_5215.DEM.tar,S70,E093
DEM1_SAR_DGE_90_20110629T180113_20121116T180129_ADS_000000_5907.DEM.tar,S02,E176
DEM1_SAR_DGE_90_20110126T234343_20130727T234528_ADS_000000_2996.DEM.tar,N45,W088
DEM1_SAR_DGE_90_20110309T144638_20140213T024610_ADS_000000_6298.DEM.tar,N36,E048
DEM1_SAR_DGE_90_20110612T124132_20140912T124731_ADS_000000_8260.DEM.tar,N33,E077
DEM1_SAR_DGE_90_20101222T201435_20121119T202423_ADS_000000_9855.DEM.tar,S20,E138
DEM1_SAR_DGE_90_20130430T010131_20140607T003738_ADS_000000_5142.DEM.tar,S83,W073
DEM1_SAR_DGE_90_20110106T120625_20141106T003321_ADS_000000_3528.DEM.tar,N49,E086
DEM1_SAR_DGE_90_20130430T195942_20140609T190120_ADS_000000_3812.DEM.tar,S85,E019
DEM1_SAR_DGE_90_20101215T103647_20120612T103049_ADS_000000_1323.DEM.tar,N72,E099
DEM1_SAR_DGE_90_20101215T203914_20121226T204852_ADS_000000_8248.DEM.tar,S12,E134
DEM1_SAR_DGE_90_20110127T095700_20140828T100209_ADS_000000_9771.DEM.tar,S35,W070
DEM1_SAR_DGE_90_20110223T154135_20121009T154345_ADS_000000_6350.DEM.tar,N52,E030
DEM1_SAR_DGE_90_20110717T103337_20140914T103725_ADS_000000_1170.DEM.tar,N25,E111
DEM1_SAR_DGE_90_20130601T042352_20140913T040052_ADS_000000_6943.DEM.tar,S76,W024
DEM1_SAR_DGE_90_20110113T174843_20130509T175136_ADS_000000_2081.DEM.tar,N12,E005
DEM1_SAR_DGE_90_20101212T192531_20130413T191733_ADS_000000_6271.DEM.tar,N76,W035
DEM1_SAR_DGE_90_20110603T010926_20140914T011007_ADS_000000_4436.DEM.tar,N41,W110
DEM1_SAR_DGE_90_20110201T184337_20140327T183806_ADS_000000_3623.DEM.tar,N22,W010
DEM1_SAR_DGE_90_20130502T210005_20140527T211041_ADS_000000_0302.DEM.tar,S82,W023
DEM1_SAR_DGE_90_20130611T185333_20140811T102727_ADS_000000_1440.DEM.tar,S67,E140
DEM1_SAR_DGE_90_20101216T194843_20140415T194046_ADS_000000_7095.DEM.tar,N67,W035
DEM1_SAR_DGE_90_20110124T083119_20140130T205638_ADS_000000_9292.DEM.tar,N53,E138
DEM1_SAR_DGE_90_20101216T043022_20121205T044407_ADS_000000_3756.DEM.tar,S14,E014
DEM1_SAR_DGE_90_20110128T230914_20130729T231101_ADS_000000_3973.DEM.tar,N46,W079
DEM1_SAR_DGE_90_20110128T152104_20120709T152259_ADS_000000_Smb6.DEM.tar,N71,E028
DEM1_SAR_DGE_90_20110407T000715_20121218T235955_ADS_000000_3807.DEM.tar,N36,W093
DEM1_SAR_DGE_90_20110203T084739_20140824T084833_ADS_000000_4015.DEM.tar,N44,E136
DEM1_SAR_DGE_90_20110221T130543_20121007T130748_ADS_000000_6957.DEM.tar,N47,E070
DEM1_SAR_DGE_90_20101215T072930_20130519T072128_ADS_000000_9575.DEM.tar,N75,E142
DEM1_SAR_DGE_90_20110105T074233_20140130T205402_ADS_000000_5763.DEM.tar,N67,E145
DEM1_SAR_DGE_90_20101218T154653_20140901T155037_ADS_000000_2013.DEM.tar,N05,E036
DEM1_SAR_DGE_90_20110120T194626_20140503T194720_ADS_000000_0755.DEM.tar,S10,E148
DEM1_SAR_DGE_90_20110114T112511_20140422T111914_ADS_000000_5020.DEM.tar,N55,E095
DEM1_SAR_DGE_90_20110420T103335_20140914T103725_ADS_000000_9361.DEM.tar,N32,E110
DEM1_SAR_DGE_90_20110125T235213_20131114T113836_ADS_000000_1829.DEM.tar,N11,W086
DEM1_SAR_DGE_90_20130609T210253_20140830T125420_ADS_000000_3971.DEM.tar,S68,E104
DEM1_SAR_DGE_90_20110128T103025_20121124T102359_ADS_000000_3078.DEM.tar,N44,E110
DEM1_SAR_DGE_90_20101213T173438_20140228T091934_ADS_000000_4891.DEM.tar,N82,W024
DEM1_SAR_DGE_90_20130505T024524_20140828T083735_ADS_000000_4563.DEM.tar,S79,W112
DEM1_SAR_DGE_90_20110214T053942_20121211T053128_ADS_000000_5233.DEM.tar,N51,W178
DEM1_SAR_DGE_90_20110518T150715_20121221T151355_ADS_000000_8724.DEM.tar,N25,E042
DEM1_SAR_DGE_90_20101215T010741_20120811T010847_ADS_000000_9811.DEM.tar,N67,W116
DEM1_SAR_DGE_90_20110115T184907_20130408T185154_ADS_000000_3849.DEM.tar,N05,W009
DEM1_SAR_DGE_90_20110206T013549_20140827T013828_ADS_000000_3415.DEM.tar,N45,W116
DEM1_SAR_DGE_90_20110220T132824_20120801T133015_ADS_000000_1139.DEM.tar,N66,E059
DEM1_SAR_DGE_90_20110513T023009_20140813T023047_ADS_000000_3997.DEM.tar,N52,W131
DEM1_SAR_DGE_90_20101214T103627_20140312T220236_ADS_000000_7067.DEM.tar,N01,E115
DEM1_SAR_DGE_90_20110213T214511_20131011T101039_ADS_000000_2533.DEM.tar,N51,W059
DEM1_SAR_DGE_90_20130608T084309_20140806T083611_ADS_000000_8583.DEM.tar,S74,W082
DEM1_SAR_DGE_90_20110320T131007_20130709T130348_ADS_000000_4069.DEM.tar,N29,E073
DEM1_SAR_DGE_90_20130430T195942_20140622T213607_ADS_000000_8797.DEM.tar,S86,E016
DEM1_SAR_DGE_90_20101213T190815_20121111T190122_ADS_000000_7871.DEM.tar,N80,W037
DEM1_SAR_DGE_90_20130503T111350_20140718T171500_ADS_000000_8330.DEM.tar,S79,E118
DEM1_SAR_DGE_90_20101228T085742_20120915T090015_ADS_000000_3411.DEM.tar,S08,W050
DEM1_SAR_DGE_90_20130604T191903_20140818T192223_ADS_000000_6479.DEM.tar,S73,E119
DEM1_SAR_DGE_90_20110211T111937_20120809T111129_ADS_000000_9481.DEM.tar,N64,E093
DEM1_SAR_DGE_90_20110107T114109_20140415T113444_ADS_000000_7461.DEM.tar,N20,E096
DEM1_SAR_DGE_90_20101222T090618_20140704T214047_ADS_000000_1479.DEM.tar,S01,W051
DEM1_SAR_DGE_90_20110523T165753_20140823T165905_ADS_000000_8429.DEM.tar,N41,E014
DEM1_SAR_DGE_90_20110105T074233_20140130T205402_ADS_000000_4235.DEM.tar,N66,E145
DEM1_SAR_DGE_90_20110114T033236_20130412T034434_ADS_000000_2670.DEM.tar,N69,W154
DEM1_SAR_DGE_90_20101215T031247_20130421T031556_ADS_000000_1903.DEM.tar,S02,E037
DEM1_SAR_DGE_90_20101220T201431_20130404T201427_ADS_000000_4591.DEM.tar,N65,W041
DEM1_SAR_DGE_90_20101227T150408_20120802T144753_ADS_000000_1865.DEM.tar,N67,E037
DEM1_SAR_DGE_90_20110112T040657_20131225T170211_ADS_000000_4327.DEM.tar,N62,W159
DEM1_SAR_DGE_90_20101223T155529_20140804T155830_ADS_000000_0473.DEM.tar,N07,E033
DEM1_SAR_DGE_90_20101227T104944_20140813T105919_ADS_000000_1919.DEM.tar,S03,W078
DEM1_SAR_DGE_90_20110513T181434_20140808T180810_ADS_000000_6888.DEM.tar,N43,W005
DEM1_SAR_DGE_90_20130512T021855_20140521T211747_ADS_000000_4399.DEM.tar,S89,W052
DEM1_SAR_DGE_90_20110125T222821_20130402T222041_ADS_000000_1714.DEM.tar,N52,W070
DEM1_SAR_DGE_90_20130510T170700_20140521T132332_ADS_000000_2359.DEM.tar,S88,E069
DEM1_SAR_DGE_90_20110105T184927_20140108T081336_ADS_000000_7751.DEM.tar,N70,W021
DEM1_SAR_DGE_90_20101212T223446_20140622T125554_ADS_000000_3399.DEM.tar,N77,W085
DEM1_SAR_DGE_90_20130502T223456_20140530T215346_ADS_000000_6862.DEM.tar,S84,W029
DEM1_SAR_DGE_90_20110329T010529_20140909T010044_ADS_000000_4212.DEM.tar,N35,W107
DEM1_SAR_DGE_90_20101212T205739_20140223T104723_ADS_000000_6010.DEM.tar,N74,W060
DEM1_SAR_DGE_90_20110223T140439_20130603T135853_ADS_000000_8733.DEM.tar,N45,E057
DEM1_SAR_DGE_90_20101214T140737_20120417T135913_ADS_000000_5279.DEM.tar,N80,E036
DEM1_SAR_DGE_90_20110421T044101_20140129T172749_ADS_000000_6948.DEM.tar,S12,E014
DEM1_SAR_DGE_90_20110311T000439_20130613T000500_ADS_000000_6714.DEM.tar,N56,W096
DEM1_SAR_DGE_90_20110201T013104_20130409T012426_ADS_000000_4527.DEM.tar,N63,W119
DEM1_SAR_DGE_90_20130430T195942_20140525T201119_ADS_000000_6906.DEM.tar,S81,W012
DEM1_SAR_DGE_90_20110319T164209_20140125T050055_ADS_000000_1044.DEM.tar,N49,E017
DEM1_SAR_DGE_90_20110714T082103_20140319T082213_ADS_000000_1732.DEM.tar,N45,E142
DEM1_SAR_DGE_90_20110416T180851_20130417T180049_ADS_000000_7802.DEM.tar,N48,W004
DEM1_SAR_DGE_90_20110128T120515_20141016T001806_ADS_000000_7711.DEM.tar,N42,E087
DEM1_SAR_DGE_90_20110416T003701_20140318T004024_ADS_000000_1107.DEM.tar,N25,W100
DEM1_SAR_DGE_90_20110325T115009_20141013T115218_ADS_000000_4735.DEM.tar,N55,E087
DEM1_SAR_DGE_90_20130506T005336_20140825T092757_ADS_000000_9334.DEM.tar,S81,W079
DEM1_SAR_DGE_90_20101231T073605_20140215T210024_ADS_000000_2691.DEM.tar,N72,E145
DEM1_SAR_DGE_90_20110412T173020_20141004T172223_ADS_000000_6111.DEM.tar,N00,E011
DEM1_SAR_DGE_90_20110310T015148_20140405T015253_ADS_000000_7887.DEM.tar,N40,W120
DEM1_SAR_DGE_90_20110111T152808_20130421T152055_ADS_000000_1573.DEM.tar,N63,E031
DEM1_SAR_DGE_90_20110125T125240_20140804T125544_ADS_000000_6629.DEM.tar,N31,E077
DEM1_SAR_DGE_90_20110213T214511_20130410T213807_ADS_000000_9004.DEM.tar,N54,W060
DEM1_SAR_DGE_90_20110216T200132_20130423T201116_ADS_000000_8616.DEM.tar,S35,E138
DEM1_SAR_DGE_90_20110817T190520_20130924T071430_ADS_000000_4755.DEM.tar,N32,W017
DEM1_SAR_DGE_90_20130502T144041_20140613T144241_ADS_000000_8362.DEM.tar,S87,E121
DEM1_SAR_DGE_90_20110106T005439_20140818T005748_ADS_000000_3411.DEM.tar,N27,W104
DEM1_SAR_DGE_90_20101215T103647_20120623T103102_ADS_000000_3095.DEM.tar,N74,E096
DEM1_SAR_DGE_90_20110320T113355_20161020T112716_ADS_000000_1719.DEM.tar,N26,E097
DEM1_SAR_DGE_90_20130601T214541_20140718T215709_ADS_000000_7515.DEM.tar,S72,E084
DEM1_SAR_DGE_90_20101229T094618_20130402T094715_ADS_000000_1791.DEM.tar,N72,E112
DEM1_SAR_DGE_90_20101212T102356_20140405T102827_ADS_000000_6780.DEM.tar,S14,W073
DEM1_SAR_DGE_90_20130430T195942_20140603T190838_ADS_000000_5007.DEM.tar,S87,E042
DEM1_SAR_DGE_90_20101221T213450_20140128T115532_ADS_000000_9517.DEM.tar,N78,W071
DEM1_SAR_DGE_90_20110112T085129_20130417T083538_ADS_000000_9156.DEM.tar,N60,E133
DEM1_SAR_DGE_90_20130429T073809_20140610T074108_ADS_000000_6438.DEM.tar,S81,E178
DEM1_SAR_DGE_90_20110225T133135_20121227T133259_ADS_000000_6669.DEM.tar,N46,E064
DEM1_SAR_DGE_90_20110514T144551_20140127T025544_ADS_000000_0621.DEM.tar,N34,E047
DEM1_SAR_DGE_90_20130429T042828_20140703T102942_ADS_000000_5571.DEM.tar,S79,W140
DEM1_SAR_DGE_90_20110217T071132_20131018T213458_ADS_000000_4843.DEM.tar,S55,W036
DEM1_SAR_DGE_90_20110116T152403_20140828T152439_ADS_000000_3377.DEM.tar,N12,E041
DEM1_SAR_DGE_90_20110319T164209_20130411T163604_ADS_000000_4863.DEM.tar,N53,E015
DEM1_SAR_DGE_90_20110101T071807_20130331T071150_ADS_000000_2935.DEM.tar,N65,E154
DEM1_SAR_DGE_90_20101212T175129_20140112T083739_ADS_000000_1210.DEM.tar,N79,W018
DEM1_SAR_DGE_90_20101221T230658_20120716T225206_ADS_000000_0719.DEM.tar,N73,W087
