,CPP filename,Lat,Long
19032,DEM1_SAR_DGE_30_20110127T170200_20140126T165438_ADS_000000_M2hZ.DEM.tar,N23,E015
19033,DEM1_SAR_DGE_30_20110103T130005_20130402T125353_ADS_000000_vpcS.DEM.tar,N60,E071
19034,DEM1_SAR_DGE_30_20130429T060318_20140612T070527_ADS_000000_W878.DEM.tar,S86,W125
19035,DEM1_SAR_DGE_30_20110102T161245_20130709T160448_ADS_000000_Crob.DEM.tar,N01,E031
19036,DEM1_SAR_DGE_30_20110108T144333_20130709T144520_ADS_000000_rBfd.DEM.tar,N56,E045
19037,DEM1_SAR_DGE_30_20110108T200629_20121206T201834_ADS_000000_SK2n.DEM.tar,S30,E138
19038,DEM1_SAR_DGE_30_20101217T193156_20121120T193357_ADS_000000_1c2d.DEM.tar,N73,W035
19039,DEM1_SAR_DGE_30_20130430T182451_20140908T181040_ADS_000000_xrEv.DEM.tar,S85,E038
19040,DEM1_SAR_DGE_30_20101220T091034_20140222T221031_ADS_000000_9LTn.DEM.tar,N67,E125
19041,DEM1_SAR_DGE_30_20110406T200803_20121109T201052_ADS_000000_u7zj.DEM.tar,S33,E138
19042,DEM1_SAR_DGE_30_20110207T135721_20130529T135110_ADS_000000_es2D.DEM.tar,N45,E058
19043,DEM1_SAR_DGE_30_20110112T150001_20130422T145341_ADS_000000_VYZ3.DEM.tar,N24,E046
19044,DEM1_SAR_DGE_30_20110202T152012_20130707T151459_ADS_000000_LkAM.DEM.tar,N34,E040
19045,DEM1_SAR_DGE_30_20110201T210947_20130619T211127_ADS_000000_good.DEM.tar,S31,E123
19046,DEM1_SAR_DGE_30_20110120T212120_20140122T095957_ADS_000000_uxGW.DEM.tar,S11,E124
19047,DEM1_SAR_DGE_30_20101221T030409_20131005T160024_ADS_000000_3iuz.DEM.tar,S17,E035
19048,DEM1_SAR_DGE_30_20110120T155144_20130110T034155_ADS_000000_ahLJ.DEM.tar,N20,E034
19049,DEM1_SAR_DGE_30_20110708T144554_20140916T144948_ADS_000000_bqrj.DEM.tar,N43,E045
19050,DEM1_SAR_DGE_30_20130504T171617_20140529T172731_ADS_000000_NVBC.DEM.tar,S80,E028
19051,DEM1_SAR_DGE_30_20130604T161119_20140726T101628_ADS_000000_bps8.DEM.tar,S75,E162
19052,DEM1_SAR_DGE_30_20110116T153515_20130706T153615_ADS_000000_cpq1.DEM.tar,N55,E032
19053,DEM1_SAR_DGE_30_20101221T030409_20130427T030734_ADS_000000_xheh.DEM.tar,S02,E039
19054,DEM1_SAR_DGE_30_20110203T092327_20130410T093758_ADS_000000_y4yd.DEM.tar,S16,W059
19055,DEM1_SAR_DGE_30_20110609T181455_20130421T181551_ADS_000000_3rHX.DEM.tar,N06,W002
19056,DEM1_SAR_DGE_30_20110131T212048_20120404T212100_ADS_000000_lHZA.DEM.tar,S07,E124
19057,DEM1_SAR_DGE_30_20101215T072930_20130524T073007_ADS_000000_x7aM.DEM.tar,N75,E140
19058,DEM1_SAR_DGE_30_20110323T152610_20140217T031609_ADS_000000_vjam.DEM.tar,N21,E040
19059,DEM1_SAR_DGE_30_20110102T131901_20130412T131134_ADS_000000_oe7Q.DEM.tar,N63,E063
19060,DEM1_SAR_DGE_30_20110205T160858_20121218T161105_ADS_000000_KlIs.DEM.tar,N51,E024
19061,DEM1_SAR_DGE_30_20110326T112506_20140831T112807_ADS_000000_zngK.DEM.tar,N22,E100
19062,DEM1_SAR_DGE_30_20110113T021451_20140916T021659_ADS_000000_PZDY.DEM.tar,N62,W132
19063,DEM1_SAR_DGE_30_20101218T001557_20130402T001819_ADS_000000_VBT4.DEM.tar,N71,W105
19064,DEM1_SAR_DGE_30_20110226T021145_20170105T020440_ADS_000000_LvYQ.DEM.tar,N49,W126
19065,DEM1_SAR_DGE_30_20130510T153209_20140522T095635_ADS_000000_ZBnx.DEM.tar,S89,E117
19066,DEM1_SAR_DGE_30_20101214T202553_20140223T122048_ADS_000000_GegX.DEM.tar,N81,W066
19067,DEM1_SAR_DGE_30_20130430T134019_20140613T144241_ADS_000000_1ykS.DEM.tar,S86,E122
19068,DEM1_SAR_DGE_30_20111008T182325_20140306T182500_ADS_000000_5JA2.DEM.tar,N41,W009
19069,DEM1_SAR_DGE_30_20110207T170647_20140806T170856_ADS_000000_UpVL.DEM.tar,N45,E011
19070,DEM1_SAR_DGE_30_20110117T190847_20140312T082830_ADS_000000_kOjM.DEM.tar,S31,E152
19071,DEM1_SAR_DGE_30_20130502T020154_20140529T013759_ADS_000000_jETz.DEM.tar,S84,W087
19072,DEM1_SAR_DGE_30_20110129T100900_20140905T100120_ADS_000000_D2xo.DEM.tar,N27,E119
19073,DEM1_SAR_DGE_30_20110319T181835_20140414T181946_ADS_000000_k4mT.DEM.tar,N54,W009
19074,DEM1_SAR_DGE_30_20101219T223715_20121127T224709_ADS_000000_f5Ok.DEM.tar,S05,E105
19075,DEM1_SAR_DGE_30_20101226T120838_20120902T121133_ADS_000000_gS0O.DEM.tar,N55,E083
19076,DEM1_SAR_DGE_30_20130503T000948_20140613T003000_ADS_000000_A4HC.DEM.tar,S82,W066
19077,DEM1_SAR_DGE_30_20110121T203013_20130328T204123_ADS_000000_81zH.DEM.tar,N64,W045
19078,DEM1_SAR_DGE_30_20110326T041948_20140410T173230_ADS_000000_7UsT.DEM.tar,S29,E016
19079,DEM1_SAR_DGE_30_20110516T013100_20140827T013233_ADS_000000_Bz2V.DEM.tar,N27,W113
19080,DEM1_SAR_DGE_30_20101213T173438_20140307T102727_ADS_000000_6o34.DEM.tar,N83,W028
19081,DEM1_SAR_DGE_30_20110211T172141_20130727T171500_ADS_000000_Arss.DEM.tar,N03,E013
19082,DEM1_SAR_DGE_30_20110601T040312_20140220T172211_ADS_000000_ZNCH.DEM.tar,S35,E019
19083,DEM1_SAR_DGE_30_20101217T193406_20140406T112003_ADS_000000_tN6a.DEM.tar,N81,W056
19084,DEM1_SAR_DGE_30_20110225T180629_20141003T054635_ADS_000000_UMDL.DEM.tar,N07,E001
19085,DEM1_SAR_DGE_30_20110106T102627_20140915T101929_ADS_000000_pbK4.DEM.tar,N30,E114
19086,DEM1_SAR_DGE_30_20110210T144420_20130709T144520_ADS_000000_2143.DEM.tar,N58,E043
19087,DEM1_SAR_DGE_30_20110301T105038_20130523T105253_ADS_000000_Krr7.DEM.tar,N57,E103
19088,DEM1_SAR_DGE_30_20130511T213422_20140523T173337_ADS_000000_Y6Vs.DEM.tar,S89,E015
19089,DEM1_SAR_DGE_30_20101215T121137_20130426T122206_ADS_000000_BzuQ.DEM.tar,N68,E077
19090,DEM1_SAR_DGE_30_20110518T102633_20140818T103011_ADS_000000_elQL.DEM.tar,N37,E112
19091,DEM1_SAR_DGE_30_20110425T205438_20130409T205502_ADS_000000_BWlh.DEM.tar,S06,E132
19092,DEM1_SAR_DGE_30_20110213T165903_20140823T170023_ADS_000000_8ZXz.DEM.tar,N48,E013
19093,DEM1_SAR_DGE_30_20110127T135247_20140211T014833_ADS_000000_0TAF.DEM.tar,N26,E062
19094,DEM1_SAR_DGE_30_20110310T143150_20130516T142537_ADS_000000_VK6H.DEM.tar,N47,E049
19095,DEM1_SAR_DGE_30_20130522T072046_20140523T062940_ADS_000000_C0Hi.DEM.tar,S90,E172
19096,DEM1_SAR_DGE_30_20110207T104421_20141015T224515_ADS_000000_jsJO.DEM.tar,N34,E109
19097,DEM1_SAR_DGE_30_20110202T103903_20130330T103226_ADS_000000_aJBT.DEM.tar,N44,E109
19098,DEM1_SAR_DGE_30_20110430T233042_20121111T233524_ADS_000000_Per3.DEM.tar,N42,W086
19099,DEM1_SAR_DGE_30_20110223T092054_20140828T091315_ADS_000000_rys1.DEM.tar,N41,E129
19100,DEM1_SAR_DGE_30_20130510T073754_20140524T030242_ADS_000000_swx5.DEM.tar,S89,W129
19101,DEM1_SAR_DGE_30_20130504T185108_20140827T010034_ADS_000000_hhRm.DEM.tar,S79,E002
19102,DEM1_SAR_DGE_30_20101224T155413_20140805T155724_ADS_000000_pCMH.DEM.tar,N69,E023
19103,DEM1_SAR_DGE_30_20130510T073754_20140523T031958_ADS_000000_w5nh.DEM.tar,S89,W143
19104,DEM1_SAR_DGE_30_20101220T032125_20121128T033421_ADS_000000_Zgg2.DEM.tar,S15,E032
19105,DEM1_SAR_DGE_30_20101216T215343_20140115T102801_ADS_000000_b39k.DEM.tar,S01,E116
19106,DEM1_SAR_DGE_30_20130430T085546_20140823T162305_ADS_000000_fD5H.DEM.tar,S85,E171
19107,DEM1_SAR_DGE_30_20130504T185108_20140827T010034_ADS_000000_sMjK.DEM.tar,S79,E006
19108,DEM1_SAR_DGE_30_20101224T141921_20130328T141931_ADS_000000_fBEv.DEM.tar,N59,E050
19109,DEM1_SAR_DGE_30_20110113T145210_20130412T144427_ADS_000000_W5jc.DEM.tar,N53,E044
19110,DEM1_SAR_DGE_30_20101213T204024_20130403T203625_ADS_000000_gCjT.DEM.tar,N73,W051
19111,DEM1_SAR_DGE_30_20110314T132501_20130520T131638_ADS_000000_XBuy.DEM.tar,N50,E066
19112,DEM1_SAR_DGE_30_20110605T003302_20130509T003619_ADS_000000_IW3W.DEM.tar,N44,W102
19113,DEM1_SAR_DGE_30_20130507T052055_20140823T144649_ADS_000000_aCl6.DEM.tar,S79,W152
19114,DEM1_SAR_DGE_30_20101217T162142_20140814T163121_ADS_000000_jI7N.DEM.tar,N68,E015
19115,DEM1_SAR_DGE_30_20130727T071154_20130727T071201_ADS_000000_Lxnx.DEM.tar,S56,W035
19116,DEM1_SAR_DGE_30_20130510T060303_20140524T030242_ADS_000000_FH6w.DEM.tar,S88,W138
19117,DEM1_SAR_DGE_30_20101228T095918_20130618T094441_ADS_000000_PMAQ.DEM.tar,N61,E114
19118,DEM1_SAR_DGE_30_20101215T093210_20121226T094546_ADS_000000_5xOB.DEM.tar,S18,W062
19119,DEM1_SAR_DGE_30_20110823T092025_20121116T092036_ADS_000000_yB41.DEM.tar,N05,E132
19120,DEM1_SAR_DGE_30_20130502T223456_20140727T020335_ADS_000000_NlFe.DEM.tar,S79,W054
19121,DEM1_SAR_DGE_30_20110205T001813_20130407T002128_ADS_000000_ZuRa.DEM.tar,N44,W097
19122,DEM1_SAR_DGE_30_20110126T203841_20140205T094154_ADS_000000_Whxw.DEM.tar,N64,W047
19123,DEM1_SAR_DGE_30_20101224T014148_20130522T014316_ADS_000000_joDy.DEM.tar,N68,W123
19124,DEM1_SAR_DGE_30_20101221T085319_20140210T222622_ADS_000000_RSpZ.DEM.tar,N73,E125
19125,DEM1_SAR_DGE_30_20130430T072055_20140612T070527_ADS_000000_IYdy.DEM.tar,S87,W125
19126,DEM1_SAR_DGE_30_20110421T004552_20130530T005142_ADS_000000_kg8j.DEM.tar,N36,W104
19127,DEM1_SAR_DGE_30_20110112T023235_20140824T023453_ADS_000000_5VgY.DEM.tar,N67,W138
19128,DEM1_SAR_DGE_30_20101221T213450_20140113T113012_ADS_000000_HzsK.DEM.tar,N76,W070
19129,DEM1_SAR_DGE_30_20110127T135247_20140205T015455_ADS_000000_FWus.DEM.tar,N34,E061
19130,DEM1_SAR_DGE_30_20110113T104105_20130723T230753_ADS_000000_Tisf.DEM.tar,N00,W075
19131,DEM1_SAR_DGE_30_20110222T014336_20140821T014554_ADS_000000_8C0j.DEM.tar,N44,W118
19132,DEM1_SAR_DGE_30_20101215T200545_20140105T090624_ADS_000000_FTcQ.DEM.tar,N65,W040
19133,DEM1_SAR_DGE_30_20101225T205424_20130329T205450_ADS_000000_oKbg.DEM.tar,S05,E131
19134,DEM1_SAR_DGE_30_20110608T232643_20130802T233635_ADS_000000_Mrzz.DEM.tar,N45,W085
19135,DEM1_SAR_DGE_30_20110317T012240_20140401T012432_ADS_000000_Lnpp.DEM.tar,N30,W111
19136,DEM1_SAR_DGE_30_20110124T201924_20120812T202806_ADS_000000_KdQp.DEM.tar,S35,E134
19137,DEM1_SAR_DGE_30_20101224T014148_20130522T014316_ADS_000000_TqCr.DEM.tar,N69,W123
19138,DEM1_SAR_DGE_30_20110124T145336_20130428T145504_ADS_000000_QVjV.DEM.tar,N62,E038
19139,DEM1_SAR_DGE_30_20130515T202718_20140910T031803_ADS_000000_poZe.DEM.tar,S78,W019
19140,DEM1_SAR_DGE_30_20101223T002655_20140118T144803_ADS_000000_Ivc0.DEM.tar,N77,W116
19141,DEM1_SAR_DGE_30_20101217T113708_20130731T113805_ADS_000000_Otcu.DEM.tar,N65,E089
19142,DEM1_SAR_DGE_30_20110103T095235_20130618T094441_ADS_000000_JxSM.DEM.tar,N63,E117
19143,DEM1_SAR_DGE_30_20110105T074233_20130507T073846_ADS_000000_oPtP.DEM.tar,N75,E138
19144,DEM1_SAR_DGE_30_20101227T100522_20140219T095826_ADS_000000_1GPf.DEM.tar,N16,E120
19145,DEM1_SAR_DGE_30_20110108T041800_20140209T172447_ADS_000000_fn7d.DEM.tar,S23,E016
19146,DEM1_SAR_DGE_30_20110517T165734_20140104T165307_ADS_000000_iel2.DEM.tar,N14,E016
19147,DEM1_SAR_DGE_30_20110214T132756_20140403T012155_ADS_000000_KFf1.DEM.tar,N30,E069
19148,DEM1_SAR_DGE_30_20110109T141715_20130413T141917_ADS_000000_HS8s.DEM.tar,N19,E057
19149,DEM1_SAR_DGE_30_20110410T004551_20140915T004957_ADS_000000_xgRN.DEM.tar,N26,W102
19150,DEM1_SAR_DGE_30_20130429T060318_20140610T060452_ADS_000000_KaW7.DEM.tar,S85,W130
19151,DEM1_SAR_DGE_30_20110605T113117_20140916T113755_ADS_000000_bQ4b.DEM.tar,N28,E096
19152,DEM1_SAR_DGE_30_20110104T123321_20140401T002427_ADS_000000_zRGQ.DEM.tar,N18,E083
19153,DEM1_SAR_DGE_30_20130510T042812_20140520T230953_ADS_000000_wONL.DEM.tar,S89,W080
19154,DEM1_SAR_DGE_30_20110109T094723_20140326T001716_ADS_000000_6QcB.DEM.tar,N78,E102
19155,DEM1_SAR_DGE_30_20110112T085129_20140110T215415_ADS_000000_7mNw.DEM.tar,N65,E131
19156,DEM1_SAR_DGE_30_20110122T121500_20130421T120912_ADS_000000_cBof.DEM.tar,N53,E082
19157,DEM1_SAR_DGE_30_20130502T144041_20140613T144241_ADS_000000_jwPP.DEM.tar,S85,E092
19158,DEM1_SAR_DGE_30_20110102T131901_20140123T022118_ADS_000000_FIyR.DEM.tar,N64,E062
19159,DEM1_SAR_DGE_30_20130502T192514_20140602T192616_ADS_000000_vXK9.DEM.tar,S85,E027
19160,DEM1_SAR_DGE_30_20110307T232110_20130410T231259_ADS_000000_Wwxd.DEM.tar,N55,W084
19161,DEM1_SAR_DGE_30_20110809T071439_20130828T193937_ADS_000000_Gwgm.DEM.tar,N51,E158
19162,DEM1_SAR_DGE_30_20101216T005027_20130416T010058_ADS_000000_oNep.DEM.tar,N69,W114
19163,DEM1_SAR_DGE_30_20101230T092613_20130706T091851_ADS_000000_Vvep.DEM.tar,N63,E120
19164,DEM1_SAR_DGE_30_20110206T172634_20120809T172727_ADS_000000_s8Ko.DEM.tar,N53,E004
19165,DEM1_SAR_DGE_30_20111208T163737_20141007T163904_ADS_000000_qTj6.DEM.tar,N31,E019
19166,DEM1_SAR_DGE_30_20130605T190209_20140723T185607_ADS_000000_9pHb.DEM.tar,S72,E130
19167,DEM1_SAR_DGE_30_20130607T024010_20140802T192052_ADS_000000_7T8X.DEM.tar,S72,E016
19168,DEM1_SAR_DGE_30_20110809T071439_20131118T194741_ADS_000000_AaL6.DEM.tar,N54,E157
19169,DEM1_SAR_DGE_30_20110102T083432_20140302T212830_ADS_000000_wK0W.DEM.tar,N63,E135
19170,DEM1_SAR_DGE_30_20110202T103903_20140219T230611_ADS_000000_WvVj.DEM.tar,N52,E107
19171,DEM1_SAR_DGE_30_20101220T091034_20140222T221031_ADS_000000_VzrU.DEM.tar,N68,E125
19172,DEM1_SAR_DGE_30_20110128T133508_20140915T133027_ADS_000000_C1ld.DEM.tar,N34,E066
19173,DEM1_SAR_DGE_30_20110421T114935_20140904T115239_ADS_000000_xbCv.DEM.tar,N18,E093
19174,DEM1_SAR_DGE_30_20110611T144047_20140201T030257_ADS_000000_XNKK.DEM.tar,N43,E047
19175,DEM1_SAR_DGE_30_20130430T195942_20140605T201020_ADS_000000_PD8w.DEM.tar,S84,W001
19176,DEM1_SAR_DGE_30_20130429T122242_20140610T122416_ADS_000000_1BIR.DEM.tar,S84,E118
19177,DEM1_SAR_DGE_30_20101224T235130_20130414T234357_ADS_000000_nQ30.DEM.tar,N74,W101
19178,DEM1_SAR_DGE_30_20110226T003627_20121201T003014_ADS_000000_sQsx.DEM.tar,N52,W102
19179,DEM1_SAR_DGE_30_20130602T212820_20140907T213157_ADS_000000_VKGi.DEM.tar,S75,E085
19180,DEM1_SAR_DGE_30_20110120T000139_20141009T235355_ADS_000000_cNVg.DEM.tar,N12,W088
19181,DEM1_SAR_DGE_30_20110104T110926_20130528T110217_ADS_000000_7sUI.DEM.tar,N63,E095
19182,DEM1_SAR_DGE_30_20130510T060303_20140522T020221_ADS_000000_2yVE.DEM.tar,S89,W118
19183,DEM1_SAR_DGE_30_20101222T090618_20140126T213213_ADS_000000_9Z2a.DEM.tar,N00,W051
19184,DEM1_SAR_DGE_30_20110424T092619_20140315T092642_ADS_000000_7KkM.DEM.tar,N28,E129
19185,DEM1_SAR_DGE_30_20110116T012620_20121123T011853_ADS_000000_BRLl.DEM.tar,N74,W123
19186,DEM1_SAR_DGE_30_20110114T190737_20121224T190231_ADS_000000_xnOt.DEM.tar,N16,W015
19187,DEM1_SAR_DGE_30_20130430T165001_20140827T230828_ADS_000000_8uLz.DEM.tar,S79,E037
19188,DEM1_SAR_DGE_30_20110402T080341_20120604T080402_ADS_000000_Mcp7.DEM.tar,N73,E136
19189,DEM1_SAR_DGE_30_20101216T201930_20140517T202904_ADS_000000_cP7o.DEM.tar,S04,E140
19190,DEM1_SAR_DGE_30_20110209T043124_20140326T171202_ADS_000000_cRsE.DEM.tar,S08,E017
19191,DEM1_SAR_DGE_30_20110523T165940_20130524T165335_ADS_000000_EUu2.DEM.tar,N55,E011
19192,DEM1_SAR_DGE_30_20110213T182811_20140228T062330_ADS_000000_pnJB.DEM.tar,N31,W007
19193,DEM1_SAR_DGE_30_20110627T095751_20140409T214942_ADS_000000_fERO.DEM.tar,N17,E122
19194,DEM1_SAR_DGE_30_20110325T132252_20130520T131638_ADS_000000_y17i.DEM.tar,N49,E066
19195,DEM1_SAR_DGE_30_20110523T151510_20140306T030754_ADS_000000_viJi.DEM.tar,N19,E041
19196,DEM1_SAR_DGE_30_20110517T170701_20140817T170857_ADS_000000_bma2.DEM.tar,N46,E010
19197,DEM1_SAR_DGE_30_20130610T001246_20140915T235709_ADS_000000_XAey.DEM.tar,S71,E054
19198,DEM1_SAR_DGE_30_20101226T151945_20130410T152252_ADS_000000_bohZ.DEM.tar,N69,E030
19199,DEM1_SAR_DGE_30_20110125T222821_20131113T222840_ADS_000000_HZmf.DEM.tar,N50,W070
19200,DEM1_SAR_DGE_30_20120827T002448_20130315T142504_ADS_000000_FuMH.DEM.tar,S51,E068
19201,DEM1_SAR_DGE_30_20110106T115933_20140915T115420_ADS_000000_x0pw.DEM.tar,N27,E091
19202,DEM1_SAR_DGE_30_20130429T104751_20140610T105050_ADS_000000_70cA.DEM.tar,S84,E137
19203,DEM1_SAR_DGE_30_20130510T073754_20140603T142248_ADS_000000_QR9W.DEM.tar,S88,W169
19204,DEM1_SAR_DGE_30_20110128T164954_20140904T164315_ADS_000000_1mlI.DEM.tar,N45,E015
19205,DEM1_SAR_DGE_30_20110511T061425_20140412T061458_ADS_000000_ggOb.DEM.tar,N52,E173
19206,DEM1_SAR_DGE_30_20110109T040045_20130424T040337_ADS_000000_oMh4.DEM.tar,S25,E020
19207,DEM1_SAR_DGE_30_20130501T004416_20140812T065345_ADS_000000_QYof.DEM.tar,S85,W049
19208,DEM1_SAR_DGE_30_20110608T081906_20140223T211852_ADS_000000_fpXF.DEM.tar,S23,W042
19209,DEM1_SAR_DGE_30_20110225T133135_20130525T132434_ADS_000000_WiC9.DEM.tar,N47,E064
19210,DEM1_SAR_DGE_30_20110105T171114_20140914T170339_ADS_000000_qhPA.DEM.tar,N59,E007
19211,DEM1_SAR_DGE_30_20130506T115733_20140714T182353_ADS_000000_o5pY.DEM.tar,S79,E106
19212,DEM1_SAR_DGE_30_20110111T152808_20130404T152840_ADS_000000_kMVL.DEM.tar,N59,E032
19213,DEM1_SAR_DGE_30_20130604T112726_20140722T050620_ADS_000000_BDh6.DEM.tar,S74,W123
19214,DEM1_SAR_DGE_30_20110513T181434_20140328T061257_ADS_000000_SNrO.DEM.tar,N38,W004
19215,DEM1_SAR_DGE_30_20110115T194052_20130424T195405_ADS_000000_DwI3.DEM.tar,S35,E143
19216,DEM1_SAR_DGE_30_20130604T015652_20140822T182045_ADS_000000_jUiv.DEM.tar,S71,E026
19217,DEM1_SAR_DGE_30_20130429T122242_20140612T132439_ADS_000000_KGiB.DEM.tar,S86,E140
19218,DEM1_SAR_DGE_30_20101229T212407_20121013T213536_ADS_000000_zUip.DEM.tar,S24,E120
19219,DEM1_SAR_DGE_30_20101219T033839_20140202T162146_ADS_000000_BCQc.DEM.tar,S05,E029
19220,DEM1_SAR_DGE_30_20110215T161535_20131227T160100_ADS_000000_rYN6.DEM.tar,N18,E028
19221,DEM1_SAR_DGE_30_20101214T185004_20130415T184302_ADS_000000_n7hn.DEM.tar,N77,W032
19222,DEM1_SAR_DGE_30_20101218T160413_20140314T052154_ADS_000000_Bv25.DEM.tar,N70,E019
19223,DEM1_SAR_DGE_30_20110301T043255_20121101T042430_ADS_000000_IuU5.DEM.tar,N59,W163
19224,DEM1_SAR_DGE_30_20110406T222330_20151029T221710_ADS_000000_sT8j.DEM.tar,N04,W063
19225,DEM1_SAR_DGE_30_20110215T003743_20130406T003839_ADS_000000_VxN6.DEM.tar,N51,W103
19226,DEM1_SAR_DGE_30_20110122T183904_20140301T073158_ADS_000000_6pBP.DEM.tar,N64,W016
19227,DEM1_SAR_DGE_30_20110425T231514_20140908T231731_ADS_000000_DNiM.DEM.tar,N06,W077
19228,DEM1_SAR_DGE_30_20130512T084015_20140822T181409_ADS_000000_KXHh.DEM.tar,S78,E156
19229,DEM1_SAR_DGE_30_20110228T234024_20140907T234158_ADS_000000_CttW.DEM.tar,N33,W086
19230,DEM1_SAR_DGE_30_20110514T161246_20140112T160926_ADS_000000_FmkF.DEM.tar,N13,E027
19231,DEM1_SAR_DGE_30_20110302T230707_20130718T230757_ADS_000000_Pkcx.DEM.tar,N36,W078
19232,DEM1_SAR_DGE_30_20130614T193649_20140802T112756_ADS_000000_iTVI.DEM.tar,S68,E126
19233,DEM1_SAR_DGE_30_20101219T234127_20130425T234313_ADS_000000_CGeh.DEM.tar,N70,W096
19234,DEM1_SAR_DGE_30_20110129T225159_20130730T225422_ADS_000000_IUoz.DEM.tar,N47,W075
19235,DEM1_SAR_DGE_30_20130508T001907_20140820T091914_ADS_000000_uDAA.DEM.tar,S81,W069
19236,DEM1_SAR_DGE_30_20110707T102036_20140101T225835_ADS_000000_OsQ4.DEM.tar,N52,E110
19237,DEM1_SAR_DGE_30_20130429T122242_20140610T122416_ADS_000000_Cmqf.DEM.tar,S84,E123
19238,DEM1_SAR_DGE_30_20110121T030644_20140816T031819_ADS_000000_dwZh.DEM.tar,N68,W148
19239,DEM1_SAR_DGE_30_20110315T130746_20121029T130910_ADS_000000_tjtX.DEM.tar,N53,E068
19240,DEM1_SAR_DGE_30_20110123T044213_20130421T045155_ADS_000000_b7bo.DEM.tar,S15,E012
19241,DEM1_SAR_DGE_30_20110219T221053_20121027T221204_ADS_000000_heV5.DEM.tar,S04,E113
19242,DEM1_SAR_DGE_30_20110220T084125_20140203T212132_ADS_000000_VSvt.DEM.tar,N58,E135
19243,DEM1_SAR_DGE_30_20110127T202214_20140429T202241_ADS_000000_B3Sx.DEM.tar,N62,W041
19244,DEM1_SAR_DGE_30_20110208T102509_20140915T101828_ADS_000000_qvji.DEM.tar,N25,E115
19245,DEM1_SAR_DGE_30_20101213T145342_20120330T145401_ADS_000000_h6Zm.DEM.tar,S11,W140
19246,DEM1_SAR_DGE_30_20130522T120520_20140523T111413_ADS_000000_vXMD.DEM.tar,S90,E103
19247,DEM1_SAR_DGE_30_20110109T040045_20121024T041308_ADS_000000_V42a.DEM.tar,S26,E021
19248,DEM1_SAR_DGE_30_20101227T100522_20140213T215007_ADS_000000_spD3.DEM.tar,N18,E120
19249,DEM1_SAR_DGE_30_20130603T070034_20140727T020427_ADS_000000_hWvG.DEM.tar,S77,W069
19250,DEM1_SAR_DGE_30_20130504T202559_20140605T201020_ADS_000000_h0Hl.DEM.tar,S82,W010
19251,DEM1_SAR_DGE_30_20130429T042828_20140610T060452_ADS_000000_4pMW.DEM.tar,S87,W093
19252,DEM1_SAR_DGE_30_20110427T180857_20121017T180923_ADS_000000_JXNg.DEM.tar,N48,W006
19253,DEM1_SAR_DGE_30_20130513T064809_20140821T104014_ADS_000000_82Mb.DEM.tar,S79,W176
19254,DEM1_SAR_DGE_30_20101215T010741_20121123T011853_ADS_000000_CeYB.DEM.tar,N72,W119
19255,DEM1_SAR_DGE_30_20101216T091456_20130314T092604_ADS_000000_vHb5.DEM.tar,S09,W056
19256,DEM1_SAR_DGE_30_20130430T182451_20140908T181040_ADS_000000_acmF.DEM.tar,S86,E055
19257,DEM1_SAR_DGE_30_20110103T195427_20140416T195542_ADS_000000_kSeM.DEM.tar,S09,E146
19258,DEM1_SAR_DGE_30_20130606T043257_20140809T220350_ADS_000000_Td0y.DEM.tar,S74,W022
19259,DEM1_SAR_DGE_30_20130510T232624_20140705T002756_ADS_000000_R05i.DEM.tar,S88,W045
19260,DEM1_SAR_DGE_30_20130515T074831_20140723T110626_ADS_000000_D94q.DEM.tar,S79,E172
19261,DEM1_SAR_DGE_30_20110302T041517_20140812T042614_ADS_000000_9glH.DEM.tar,N65,W163
19262,DEM1_SAR_DGE_30_20110209T092846_20130713T093801_ADS_000000_M0Z2.DEM.tar,S53,W069
19263,DEM1_SAR_DGE_30_20110428T082212_20140120T204106_ADS_000000_T0OW.DEM.tar,N48,E142
19264,DEM1_SAR_DGE_30_20110112T054237_20140121T184401_ADS_000000_7j8O.DEM.tar,N67,E177
19265,DEM1_SAR_DGE_30_20110127T192641_20140305T085227_ADS_000000_D5iD.DEM.tar,S37,E147
19266,DEM1_SAR_DGE_30_20101212T161306_20140416T161421_ADS_000000_aIwg.DEM.tar,N69,E017
19267,DEM1_SAR_DGE_30_20110625T165017_20140311T165256_ADS_000000_cNUJ.DEM.tar,N20,E017
19268,DEM1_SAR_DGE_30_20110126T141437_20121122T140734_ADS_000000_YogU.DEM.tar,N44,E054
19269,DEM1_SAR_DGE_30_20110127T135247_20140216T015531_ADS_000000_QeyL.DEM.tar,N32,E061
19270,DEM1_SAR_DGE_30_20130430T165001_20140520T165258_ADS_000000_sLoU.DEM.tar,S81,E043
19271,DEM1_SAR_DGE_30_20110508T132330_20130331T132445_ADS_000000_eldh.DEM.tar,N45,E066
19272,DEM1_SAR_DGE_30_20130429T042828_20140610T043126_ADS_000000_qPxh.DEM.tar,S82,W136
19273,DEM1_SAR_DGE_30_20110325T145744_20130331T150058_ADS_000000_F5AZ.DEM.tar,N47,E042
19274,DEM1_SAR_DGE_30_20130510T232624_20140705T002756_ADS_000000_g4Tp.DEM.tar,S88,W044
19275,DEM1_SAR_DGE_30_20110102T114246_20130412T113642_ADS_000000_F3hz.DEM.tar,N61,E089
19276,DEM1_SAR_DGE_30_20110127T025756_20140828T030006_ADS_000000_qIxC.DEM.tar,N59,W140
